# branch_names=LA,TA,LO,TO; degeneracy=1,2,1,2
# branch	q_real(1/m)	f(THz)	vg(m/s)
2	9.9517510610e+09	4.7213659448	731.8085204224
2	9.9540648836e+09	4.7216352454	730.7626726010
2	9.9563787062e+09	4.7219041607	729.7168247797
2	9.9586925289e+09	4.7221726910	728.6709769583
2	9.9610063515e+09	4.7224408361	727.6251291370
2	9.9633201741e+09	4.7227085961	726.5792813157
2	9.9656339967e+09	4.7229759709	725.5334334943
2	9.9679478193e+09	4.7232429606	724.4875856730
2	9.9702616419e+09	4.7235095652	723.4417378516
2	9.9725754645e+09	4.7237757846	722.3958900303
2	9.9748892871e+09	4.7240416188	721.3500422090
2	9.9772031098e+09	4.7243070680	720.3041943876
2	9.9795169324e+09	4.7245721320	719.2583465663
2	9.9818307550e+09	4.7248368108	718.2124987450
2	9.9841445776e+09	4.7251011045	717.1666509236
2	9.9864584002e+09	4.7253650131	716.1208031023
2	9.9887722228e+09	4.7256285365	715.0749552809
2	9.9910860454e+09	4.7258916748	714.0291074596
2	9.9933998681e+09	4.7261544280	712.9832596383
2	9.9957136907e+09	4.7264167960	711.9374118169
2	9.9980275133e+09	4.7266787789	710.8915639956
2	1.0000341336e+10	4.7269403766	709.8457161742
2	1.0002655159e+10	4.7272015892	708.7998683529
2	1.0004968981e+10	4.7274624166	707.7540205316
2	1.0007282804e+10	4.7277228590	706.7081727102
2	1.0009596626e+10	4.7279829161	705.6623248889
2	1.0011910449e+10	4.7282425882	704.6164770676
2	1.0014224272e+10	4.7285018750	703.5706292462
2	1.0016538094e+10	4.7287607768	702.5247814249
2	1.0018851917e+10	4.7290192934	701.4789336035
2	1.0021165739e+10	4.7292774249	700.4330857822
2	1.0023479562e+10	4.7295351712	699.3872379609
2	1.0025793385e+10	4.7297925324	698.3413901395
2	1.0028107207e+10	4.7300495085	697.2955423182
2	1.0030421030e+10	4.7303060994	696.2496944968
2	1.0032734852e+10	4.7305623051	695.2038466755
2	1.0035048675e+10	4.7308181258	694.1579988542
2	1.0037362498e+10	4.7310735613	693.1121510328
2	1.0039676320e+10	4.7313286116	692.0663032115
2	1.0041990143e+10	4.7315832768	691.0204553901
2	1.0044303966e+10	4.7318375569	689.9746075688
2	1.0046617788e+10	4.7320914518	688.9287597475
2	1.0048931611e+10	4.7323449616	687.8829119261
2	1.0051245433e+10	4.7325980863	686.8370641048
2	1.0053559256e+10	4.7328508258	685.7912162835
2	1.0055873079e+10	4.7331031801	684.7453684621
2	1.0058186901e+10	4.7333551494	683.6995206408
2	1.0060500724e+10	4.7336067335	682.6536728194
2	1.0062814546e+10	4.7338579324	681.6078249981
2	1.0065128369e+10	4.7341087462	680.5619771768
2	1.0067442192e+10	4.7343591749	679.5161293554
2	1.0069756014e+10	4.7346092184	678.4702815341
2	1.0072069837e+10	4.7348588768	677.4244337127
2	1.0074383660e+10	4.7351081501	676.3785858914
2	1.0076697482e+10	4.7353570382	675.3327380701
2	1.0079011305e+10	4.7356055411	674.2868902487
2	1.0081325127e+10	4.7358536590	673.2410424274
2	1.0083638950e+10	4.7361013917	672.1951946061
2	1.0085952773e+10	4.7363487392	671.1493467847
2	1.0088266595e+10	4.7365957016	670.1034989634
2	1.0090580418e+10	4.7368422789	669.0576511420
2	1.0092894240e+10	4.7370884710	668.0118033207
2	1.0095208063e+10	4.7373342780	666.9659554994
2	1.0097521886e+10	4.7375796999	665.9201076780
2	1.0099835708e+10	4.7378247366	664.8742598567
2	1.0102149531e+10	4.7380693881	663.8284120353
2	1.0104463354e+10	4.7383136546	662.7825642140
2	1.0106777176e+10	4.7385575359	661.7367163927
2	1.0109090999e+10	4.7388010320	660.6908685713
2	1.0111404821e+10	4.7390441430	659.6450207500
2	1.0113718644e+10	4.7392868689	658.5991729287
2	1.0116032467e+10	4.7395292096	657.5533251073
2	1.0118346289e+10	4.7397711652	656.5074772860
2	1.0120660112e+10	4.7400127356	655.4616294646
2	1.0122973934e+10	4.7402539210	654.4157816433
2	1.0125287757e+10	4.7404947211	653.3699338220
2	1.0127601580e+10	4.7407351361	652.3240860006
2	1.0129915402e+10	4.7409751660	651.2782381793
2	1.0132229225e+10	4.7412148108	650.2323903579
2	1.0134543047e+10	4.7414540704	649.1865425366
2	1.0136856870e+10	4.7416929449	648.1406947153
2	1.0139170693e+10	4.7419314342	647.0948468939
2	1.0141484515e+10	4.7421695384	646.0489990726
2	1.0143798338e+10	4.7424072574	645.0031512512
2	1.0146112161e+10	4.7426445913	643.9573034299
2	1.0148425983e+10	4.7428815401	642.9114556086
2	1.0150739806e+10	4.7431181037	641.8656077872
2	1.0153053628e+10	4.7433542822	640.8197599659
2	1.0155367451e+10	4.7435900756	639.7739121446
2	1.0157681274e+10	4.7438254838	638.7280643232
2	1.0159995096e+10	4.7440605068	637.6822165019
2	1.0162308919e+10	4.7442951448	636.6363686805
2	1.0164622741e+10	4.7445293976	635.5905208592
2	1.0166936564e+10	4.7447632652	634.5446730379
2	1.0169250387e+10	4.7449967477	633.4988252165
2	1.0171564209e+10	4.7452298451	632.4529773952
2	1.0173878032e+10	4.7454625573	631.4071295738
2	1.0176191855e+10	4.7456948844	630.3612817525
2	1.0178505677e+10	4.7459268263	629.3154339312
2	1.0180819500e+10	4.7461583831	628.2695861098
2	1.0183133322e+10	4.7463895548	627.2237382885
2	1.0185447145e+10	4.7466203413	626.1778904672
2	1.0187760968e+10	4.7468507427	625.1320426458
2	1.0190074790e+10	4.7470807590	624.0861948245
2	1.0192388613e+10	4.7473103901	623.0403470031
2	1.0194702435e+10	4.7475396361	621.9944991818
2	1.0197016258e+10	4.7477684969	620.9486513605
2	1.0199330081e+10	4.7479969726	619.9028035391
2	1.0201643903e+10	4.7482250631	618.8569557178
2	1.0203957726e+10	4.7484527685	617.8111078964
2	1.0206271549e+10	4.7486800888	616.7652600751
2	1.0208585371e+10	4.7489070239	615.7194122538
2	1.0210899194e+10	4.7491335739	614.6735644324
2	1.0213213016e+10	4.7493597387	613.6277166111
2	1.0215526839e+10	4.7495855185	612.5818687897
2	1.0217840662e+10	4.7498109130	611.5360209684
2	1.0220154484e+10	4.7500359224	610.4901731471
2	1.0222468307e+10	4.7502605467	609.4443253257
2	1.0224782129e+10	4.7504847859	608.3984775044
2	1.0227095952e+10	4.7507086399	607.3526296831
2	1.0229409775e+10	4.7509321087	606.3067818617
2	1.0231723597e+10	4.7511551925	605.2609340404
2	1.0234037420e+10	4.7513778911	604.2150862190
2	1.0236351242e+10	4.7516002045	603.1692383977
2	1.0238665065e+10	4.7518221328	602.1233905764
2	1.0240978888e+10	4.7520436760	601.0775427550
2	1.0243292710e+10	4.7522648340	600.0316949337
2	1.0245606533e+10	4.7524856069	598.9858471123
2	1.0247920356e+10	4.7527059946	597.9399992910
2	1.0250234178e+10	4.7529259972	596.8941514697
2	1.0252548001e+10	4.7531456147	595.8483036483
2	1.0254861823e+10	4.7533648470	594.8024558270
2	1.0257175646e+10	4.7535836942	593.7566080057
2	1.0259489469e+10	4.7538021563	592.7107601843
2	1.0261803291e+10	4.7540202332	591.6649123630
2	1.0264117114e+10	4.7542379249	590.6190645416
2	1.0266430936e+10	4.7544552316	589.5732167203
2	1.0268744759e+10	4.7546721530	588.5273688990
2	1.0271058582e+10	4.7548886894	587.4815210776
2	1.0273372404e+10	4.7551048406	586.4356732563
2	1.0275686227e+10	4.7553206067	585.3898254349
2	1.0278000050e+10	4.7555359876	584.3439776136
2	1.0280313872e+10	4.7557509834	583.2981297923
2	1.0282627695e+10	4.7559655940	582.2522819709
2	1.0284941517e+10	4.7561798195	581.2064341496
2	1.0287255340e+10	4.7563936599	580.1605863283
2	1.0289569163e+10	4.7566071151	579.1147385069
2	1.0291882985e+10	4.7568201852	578.0688906856
2	1.0294196808e+10	4.7570328701	577.0230428642
2	1.0296510630e+10	4.7572451699	575.9771950429
2	1.0298824453e+10	4.7574570846	574.9313472216
2	1.0301138276e+10	4.7576686141	573.8854994002
2	1.0303452098e+10	4.7578797585	572.8396515789
2	1.0305765921e+10	4.7580905178	571.7938037575
2	1.0308079744e+10	4.7583008919	570.7479559362
2	1.0310393566e+10	4.7585108808	569.7021081149
2	1.0312707389e+10	4.7587204846	568.6562602935
2	1.0315021211e+10	4.7589297033	567.6104124722
2	1.0317335034e+10	4.7591385369	566.5645646508
2	1.0319648857e+10	4.7593469853	565.5187168295
2	1.0321962679e+10	4.7595550485	564.4728690082
2	1.0324276502e+10	4.7597627267	563.4270211868
2	1.0326590324e+10	4.7599700197	562.3811733655
2	1.0328904147e+10	4.7601769275	561.3353255442
2	1.0331217970e+10	4.7603834502	560.2894777228
2	1.0333531792e+10	4.7605895878	559.2436299015
2	1.0335845615e+10	4.7607953402	558.1977820801
2	1.0338159437e+10	4.7610007075	557.1519342588
2	1.0340473260e+10	4.7612056896	556.1060864375
2	1.0342787083e+10	4.7614102866	555.0602386161
2	1.0345100905e+10	4.7616144985	554.0143907948
2	1.0347414728e+10	4.7618183252	552.9685429734
2	1.0349728551e+10	4.7620217668	551.9226951521
2	1.0352042373e+10	4.7622248232	550.8768473308
2	1.0354356196e+10	4.7624274945	549.8309995094
2	1.0356670018e+10	4.7626297807	548.7851516881
2	1.0358983841e+10	4.7628316817	547.7393038668
2	1.0361297664e+10	4.7630331976	546.6934560454
2	1.0363611486e+10	4.7632343283	545.6476082241
2	1.0365925309e+10	4.7634350739	544.6017604027
2	1.0368239131e+10	4.7636354344	543.5559125814
2	1.0370552954e+10	4.7638354097	542.5100647601
2	1.0372866777e+10	4.7640349999	541.4642169387
2	1.0375180599e+10	4.7642342050	540.4183691174
2	1.0377494422e+10	4.7644330249	539.3725212960
2	1.0379808245e+10	4.7646314596	538.3266734747
2	1.0382122067e+10	4.7648295092	537.2808256534
2	1.0384435890e+10	4.7650271737	536.2349778320
2	1.0386749712e+10	4.7652244531	535.1891300107
2	1.0389063535e+10	4.7654213473	534.1432821893
2	1.0391377358e+10	4.7656178563	533.0974343680
2	1.0393691180e+10	4.7658139803	532.0515865467
2	1.0396005003e+10	4.7660097190	531.0057387253
2	1.0398318825e+10	4.7662050727	529.9598909040
2	1.0400632648e+10	4.7664000412	528.9140430827
2	1.0402946471e+10	4.7665946245	527.8681952613
2	1.0405260293e+10	4.7667888228	526.8223474400
2	1.0407574116e+10	4.7669826358	525.7764996186
2	1.0409887939e+10	4.7671760638	524.7306517973
2	1.0412201761e+10	4.7673691066	523.6848039760
2	1.0414515584e+10	4.7675617643	522.6389561546
2	1.0416829406e+10	4.7677540368	521.5931083333
2	1.0419143229e+10	4.7679459242	520.5472605119
2	1.0421457052e+10	4.7681374264	519.5014126906
2	1.0423770874e+10	4.7683285435	518.4555648693
2	1.0426084697e+10	4.7685192755	517.4097170479
2	1.0428398519e+10	4.7687096223	516.3638692266
2	1.0430712342e+10	4.7688995840	515.3180214053
2	1.0433026165e+10	4.7690891605	514.2721735839
2	1.0435339987e+10	4.7692783519	513.2263257626
2	1.0437653810e+10	4.7694671582	512.1804779412
2	1.0439967632e+10	4.7696555793	511.1346301199
2	1.0442281455e+10	4.7698436153	510.0887822986
2	1.0444595278e+10	4.7700312661	509.0429344772
2	1.0446909100e+10	4.7702185318	507.9970866559
2	1.0449222923e+10	4.7704054124	506.9512388345
2	1.0451536746e+10	4.7705919078	505.9053910132
2	1.0453850568e+10	4.7707780181	504.8595431919
2	1.0456164391e+10	4.7709637432	503.8136953705
2	1.0458478213e+10	4.7711490832	502.7678475492
2	1.0460792036e+10	4.7713340381	501.7219997278
2	1.0463105859e+10	4.7715186078	500.6761519065
2	1.0465419681e+10	4.7717027924	499.6303040852
2	1.0467733504e+10	4.7718865918	498.5844562638
2	1.0470047326e+10	4.7720700061	497.5386084425
2	1.0472361149e+10	4.7722530353	496.4927606212
2	1.0474674972e+10	4.7724356793	495.4469127998
2	1.0476988794e+10	4.7726179382	494.4010649785
2	1.0479302617e+10	4.7727998119	493.3552171571
2	1.0481616440e+10	4.7729813005	492.3093693358
2	1.0483930262e+10	4.7731624040	491.2635215145
2	1.0486244085e+10	4.7733431223	490.2176736931
2	1.0488557907e+10	4.7735234555	489.1718258718
2	1.0490871730e+10	4.7737034035	488.1259780504
2	1.0493185553e+10	4.7738829664	487.0801302291
2	1.0495499375e+10	4.7740621442	486.0342824078
2	1.0497813198e+10	4.7742409368	484.9884345864
2	1.0500127020e+10	4.7744193443	483.9425867651
2	1.0502440843e+10	4.7745973666	482.8967389438
2	1.0504754666e+10	4.7747750038	481.8508911224
2	1.0507068488e+10	4.7749522559	480.8050433011
2	1.0509382311e+10	4.7751291228	479.7591954797
2	1.0511696133e+10	4.7753056046	478.7133476584
2	1.0514009956e+10	4.7754817012	477.6674998371
2	1.0516323779e+10	4.7756574127	476.6216520157
2	1.0518637601e+10	4.7758327391	475.5758041944
2	1.0520951424e+10	4.7760076803	474.5299563730
2	1.0523265247e+10	4.7761822364	473.4841085517
2	1.0525579069e+10	4.7763564073	472.4382607304
2	1.0527892892e+10	4.7765301931	471.3924129090
2	1.0530206714e+10	4.7767035938	470.3465650877
2	1.0532520537e+10	4.7768766093	469.3007172664
2	1.0534834360e+10	4.7770492397	468.2548694450
2	1.0537148182e+10	4.7772214849	467.2090216237
2	1.0539462005e+10	4.7773933450	466.1631738023
2	1.0541775827e+10	4.7775648200	465.1173259810
2	1.0544089650e+10	4.7777359098	464.0714781597
2	1.0546403473e+10	4.7779066145	463.0256303383
2	1.0548717295e+10	4.7780769340	461.9797825170
2	1.0551031118e+10	4.7782468684	460.9339346956
2	1.0553344941e+10	4.7784164176	459.8880868743
2	1.0555658763e+10	4.7785855818	458.8422390530
2	1.0557972586e+10	4.7787543607	457.7963912316
2	1.0560286408e+10	4.7789227546	456.7505434103
2	1.0562600231e+10	4.7790907633	455.7046955889
2	1.0564914054e+10	4.7792583868	454.6588477676
2	1.0567227876e+10	4.7794256253	453.6129999463
2	1.0569541699e+10	4.7795924785	452.5671521249
2	1.0571855521e+10	4.7797589467	451.5213043036
2	1.0574169344e+10	4.7799250297	450.4754564823
2	1.0576483167e+10	4.7800907275	449.4296086609
2	1.0578796989e+10	4.7802560402	448.3837608396
2	1.0581110812e+10	4.7804209678	447.3379130182
2	1.0583424635e+10	4.7805855103	446.2920651969
2	1.0585738457e+10	4.7807496676	445.2462173756
2	1.0588052280e+10	4.7809134397	444.2003695542
2	1.0590366102e+10	4.7810768267	443.1545217329
2	1.0592679925e+10	4.7812398286	442.1086739115
2	1.0594993748e+10	4.7814024453	441.0628260902
2	1.0597307570e+10	4.7815646769	440.0169782689
2	1.0599621393e+10	4.7817265234	438.9711304475
2	1.0601935215e+10	4.7818879847	437.9252826262
2	1.0604249038e+10	4.7820490609	436.8794348049
2	1.0606562861e+10	4.7822097519	435.8335869835
2	1.0608876683e+10	4.7823700578	434.7877391622
2	1.0611190506e+10	4.7825299786	433.7418913408
2	1.0613504328e+10	4.7826895142	432.6960435195
2	1.0615818151e+10	4.7828486647	431.6501956982
2	1.0618131974e+10	4.7830074300	430.6043478768
2	1.0620445796e+10	4.7831658102	429.5585000555
2	1.0622759619e+10	4.7833238053	428.5126522341
2	1.0625073442e+10	4.7834814152	427.4668044128
2	1.0627387264e+10	4.7836386400	426.4209565915
2	1.0629701087e+10	4.7837954796	425.3751087701
2	1.0632014909e+10	4.7839519341	424.3292609488
2	1.0634328732e+10	4.7841080034	423.2834131274
2	1.0636642555e+10	4.7842636877	422.2375653061
2	1.0638956377e+10	4.7844189867	421.1917174848
2	1.0641270200e+10	4.7845739007	420.1458696634
2	1.0643584022e+10	4.7847284295	419.1000218421
2	1.0645897845e+10	4.7848825731	418.0541740208
2	1.0648211668e+10	4.7850363316	417.0083261994
2	1.0650525490e+10	4.7851897050	415.9624783781
2	1.0652839313e+10	4.7853426933	414.9166305567
2	1.0655153136e+10	4.7854952964	413.8707827354
2	1.0657466958e+10	4.7856475143	412.8249349141
2	1.0659780781e+10	4.7857993471	411.7790870927
2	1.0662094603e+10	4.7859507948	410.7332392714
2	1.0664408426e+10	4.7861018573	409.6873914500
2	1.0666722249e+10	4.7862525347	408.6415436287
2	1.0669036071e+10	4.7864028270	407.5956958074
2	1.0671349894e+10	4.7865527341	406.5498479860
2	1.0673663716e+10	4.7867022561	405.5040001647
2	1.0675977539e+10	4.7868513929	404.4581523434
2	1.0678291362e+10	4.7870001446	403.4123045220
2	1.0680605184e+10	4.7871485112	402.3664567007
2	1.0682919007e+10	4.7872964926	401.3206088793
2	1.0685232830e+10	4.7874440889	400.2747610580
2	1.0687546652e+10	4.7875913000	399.2289132367
2	1.0689860475e+10	4.7877381260	398.1830654153
2	1.0692174297e+10	4.7878845668	397.1372175940
2	1.0694488120e+10	4.7880306226	396.0913697726
2	1.0696801943e+10	4.7881762931	395.0455219513
2	1.0699115765e+10	4.7883215786	393.9996741300
2	1.0701429588e+10	4.7884664789	392.9538263086
2	1.0703743410e+10	4.7886109940	391.9079784873
2	1.0706057233e+10	4.7887551240	390.8621306659
2	1.0708371056e+10	4.7888988689	389.8162828446
2	1.0710684878e+10	4.7890422286	388.7704350233
2	1.0712998701e+10	4.7891852032	387.7245872019
2	1.0715312523e+10	4.7893277927	386.6787393806
2	1.0717626346e+10	4.7894699970	385.6328915593
2	1.0719940169e+10	4.7896118162	384.5870437379
2	1.0722253991e+10	4.7897532502	383.5411959166
2	1.0724567814e+10	4.7898942991	382.4953480952
2	1.0726881637e+10	4.7900349629	381.4495002739
2	1.0729195459e+10	4.7901752415	380.4036524526
2	1.0731509282e+10	4.7903151349	379.3578046312
2	1.0733823104e+10	4.7904546433	378.3119568099
2	1.0736136927e+10	4.7905937665	377.2661089885
2	1.0738450750e+10	4.7907325045	376.2202611672
2	1.0740764572e+10	4.7908708574	375.1744133459
2	1.0743078395e+10	4.7910088252	374.1285655245
2	1.0745392217e+10	4.7911464078	373.0827177032
2	1.0747706040e+10	4.7912836053	372.0368698819
2	1.0750019863e+10	4.7914204177	370.9910220605
2	1.0752333685e+10	4.7915568449	369.9451742392
2	1.0754647508e+10	4.7916928870	368.8993264178
2	1.0756961331e+10	4.7918285439	367.8534785965
2	1.0759275153e+10	4.7919638157	366.8076307752
2	1.0761588976e+10	4.7920987024	365.7617829538
2	1.0763902798e+10	4.7922332039	364.7159351325
2	1.0766216621e+10	4.7923673202	363.6700873111
2	1.0768530444e+10	4.7925010515	362.6242394898
2	1.0770844266e+10	4.7926343976	361.5783916685
2	1.0773158089e+10	4.7927673585	360.5325438471
2	1.0775471911e+10	4.7928999343	359.4866960258
2	1.0777785734e+10	4.7930321250	358.4408482045
2	1.0780099557e+10	4.7931639305	357.3950003831
2	1.0782413379e+10	4.7932953509	356.3491525618
2	1.0784727202e+10	4.7934263862	355.3033047404
2	1.0787041025e+10	4.7935570363	354.2574569191
2	1.0789354847e+10	4.7936873013	353.2116090978
2	1.0791668670e+10	4.7938171811	352.1657612764
2	1.0793982492e+10	4.7939466758	351.1199134551
2	1.0796296315e+10	4.7940757854	350.0740656337
2	1.0798610138e+10	4.7942045098	349.0282178124
2	1.0800923960e+10	4.7943328490	347.9823699911
2	1.0803237783e+10	4.7944608032	346.9365221697
2	1.0805551605e+10	4.7945883722	345.8906743484
2	1.0807865428e+10	4.7947155560	344.8448265270
2	1.0810179251e+10	4.7948423547	343.7989787057
2	1.0812493073e+10	4.7949687683	342.7531308844
2	1.0814806896e+10	4.7950947967	341.7072830630
2	1.0817120718e+10	4.7952204400	340.6614352417
2	1.0819434541e+10	4.7953456982	339.6155874204
2	1.0821748364e+10	4.7954705712	338.5697395990
2	1.0824062186e+10	4.7955950591	337.5238917777
2	1.0826376009e+10	4.7957191618	336.4780439563
2	1.0828689832e+10	4.7958428794	335.4321961350
2	1.0831003654e+10	4.7959662118	334.3863483137
2	1.0833317477e+10	4.7960891591	333.3405004923
2	1.0835631299e+10	4.7962117213	332.2946526710
2	1.0837945122e+10	4.7963338983	331.2488048496
2	1.0840258945e+10	4.7964556902	330.2029570283
2	1.0842572767e+10	4.7965770970	329.1571092070
2	1.0844886590e+10	4.7966981186	328.1112613856
2	1.0847200412e+10	4.7968187551	327.0654135643
2	1.0849514235e+10	4.7969390064	326.0195657430
2	1.0851828058e+10	4.7970588726	324.9737179216
2	1.0854141880e+10	4.7971783536	323.9278701003
2	1.0856455703e+10	4.7972974496	322.8820222789
2	1.0858769526e+10	4.7974161603	321.8361744576
2	1.0861083348e+10	4.7975344860	320.7903266363
2	1.0863397171e+10	4.7976524264	319.7444788149
2	1.0865710993e+10	4.7977699818	318.6986309936
2	1.0868024816e+10	4.7978871520	317.6527831722
2	1.0870338639e+10	4.7980039371	316.6069353509
2	1.0872652461e+10	4.7981203370	315.5610875296
2	1.0874966284e+10	4.7982363518	314.5152397082
2	1.0877280106e+10	4.7983519815	313.4693918869
2	1.0879593929e+10	4.7984672260	312.4235440656
2	1.0881907752e+10	4.7985820853	311.3776962442
2	1.0884221574e+10	4.7986965596	310.3318484229
2	1.0886535397e+10	4.7988106487	309.2860006015
2	1.0888849220e+10	4.7989243526	308.2401527802
2	1.0891163042e+10	4.7990376714	307.1943049589
2	1.0893476865e+10	4.7991506051	306.1484571375
2	1.0895790687e+10	4.7992631536	305.1026093162
2	1.0898104510e+10	4.7993753170	304.0567614948
2	1.0900418333e+10	4.7994870953	303.0109136735
2	1.0902732155e+10	4.7995984884	301.9650658522
2	1.0905045978e+10	4.7997094963	300.9192180308
2	1.0907359800e+10	4.7998201192	299.8733702095
2	1.0909673623e+10	4.7999303569	298.8275223881
2	1.0911987446e+10	4.8000402094	297.7816745668
2	1.0914301268e+10	4.8001496768	296.7358267455
2	1.0916615091e+10	4.8002587591	295.6899789241
2	1.0918928913e+10	4.8003674562	294.6441311028
2	1.0921242736e+10	4.8004757682	293.5982832815
2	1.0923556559e+10	4.8005836950	292.5524354601
2	1.0925870381e+10	4.8006912368	291.5065876388
2	1.0928184204e+10	4.8007983933	290.4607398174
2	1.0930498027e+10	4.8009051648	289.4148919961
2	1.0932811849e+10	4.8010115510	288.3690441748
2	1.0935125672e+10	4.8011175522	287.3231963534
2	1.0937439494e+10	4.8012231682	286.2773485321
2	1.0939753317e+10	4.8013283991	285.2315007107
2	1.0942067140e+10	4.8014332448	284.1856528894
2	1.0944380962e+10	4.8015377054	283.1398050681
2	1.0946694785e+10	4.8016417808	282.0939572467
2	1.0949008607e+10	4.8017454711	281.0481094254
2	1.0951322430e+10	4.8018487763	280.0022616041
2	1.0953636253e+10	4.8019516963	278.9564137827
2	1.0955950075e+10	4.8020542312	277.9105659614
2	1.0958263898e+10	4.8021563810	276.8647181400
2	1.0960577721e+10	4.8022581456	275.8188703187
2	1.0962891543e+10	4.8023595251	274.7730224974
2	1.0965205366e+10	4.8024605194	273.7271746760
2	1.0967519188e+10	4.8025611286	272.6813268547
2	1.0969833011e+10	4.8026613526	271.6354790333
2	1.0972146834e+10	4.8027611915	270.5896312120
2	1.0974460656e+10	4.8028606453	269.5437833907
2	1.0976774479e+10	4.8029597139	268.4979355693
2	1.0979088301e+10	4.8030583974	267.4520877480
2	1.0981402124e+10	4.8031566958	266.4062399266
2	1.0983715947e+10	4.8032546090	265.3603921053
2	1.0986029769e+10	4.8033521370	264.3145442840
2	1.0988343592e+10	4.8034492800	263.2686964626
2	1.0990657415e+10	4.8035460378	262.2228486413
2	1.0992971237e+10	4.8036424104	261.1770008200
2	1.0995285060e+10	4.8037383979	260.1311529986
2	1.0997598882e+10	4.8038340003	259.0853051773
2	1.0999912705e+10	4.8039292175	258.0394573559
2	1.1002226528e+10	4.8040240496	256.9936095346
2	1.1004540350e+10	4.8041184965	255.9477617133
2	1.1006854173e+10	4.8042125583	254.9019138919
2	1.1009167995e+10	4.8043062350	253.8560660706
2	1.1011481818e+10	4.8043995265	252.8102182492
2	1.1013795641e+10	4.8044924329	251.7643704279
2	1.1016109463e+10	4.8045849542	250.7185226066
2	1.1018423286e+10	4.8046770903	249.6726747852
2	1.1020737108e+10	4.8047688413	248.6268269639
2	1.1023050931e+10	4.8048602071	247.5809791426
2	1.1025364754e+10	4.8049511878	246.5351313212
2	1.1027678576e+10	4.8050417833	245.4892834999
2	1.1029992399e+10	4.8051319937	244.4434356785
2	1.1032306222e+10	4.8052218190	243.3975878572
2	1.1034620044e+10	4.8053112591	242.3517400359
2	1.1036933867e+10	4.8054003141	241.3058922145
2	1.1039247689e+10	4.8054889839	240.2600443932
2	1.1041561512e+10	4.8055772687	239.2141965718
2	1.1043875335e+10	4.8056651682	238.1683487505
2	1.1046189157e+10	4.8057526826	237.1225009292
2	1.1048502980e+10	4.8058398119	236.0766531078
2	1.1050816802e+10	4.8059265561	235.0308052865
2	1.1053130625e+10	4.8060129151	233.9849574651
2	1.1055444448e+10	4.8060988889	232.9391096438
2	1.1057758270e+10	4.8061844777	231.8932618225
2	1.1060072093e+10	4.8062696813	230.8474140011
2	1.1062385916e+10	4.8063544997	229.8015661798
2	1.1064699738e+10	4.8064389330	228.7557183585
2	1.1067013561e+10	4.8065229812	227.7098705371
2	1.1069327383e+10	4.8066066442	226.6640227158
2	1.1071641206e+10	4.8066899221	225.6181748944
2	1.1073955029e+10	4.8067728148	224.5723270731
2	1.1076268851e+10	4.8068553224	223.5264792518
2	1.1078582674e+10	4.8069374449	222.4806314304
2	1.1080896496e+10	4.8070191822	221.4347836091
2	1.1083210319e+10	4.8071005344	220.3889357877
2	1.1085524142e+10	4.8071815015	219.3430879664
2	1.1087837964e+10	4.8072620834	218.2972401451
2	1.1090151787e+10	4.8073422801	217.2513923237
2	1.1092465610e+10	4.8074220918	216.2055445024
2	1.1094779432e+10	4.8075015182	215.1596966811
2	1.1097093255e+10	4.8075805596	214.1138488597
2	1.1099407077e+10	4.8076592158	213.0680010384
2	1.1101720900e+10	4.8077374869	212.0221532170
2	1.1104034723e+10	4.8078153728	210.9763053957
2	1.1106348545e+10	4.8078928736	209.9304575744
2	1.1108662368e+10	4.8079699892	208.8846097530
2	1.1110976190e+10	4.8080467197	207.8387619317
2	1.1113290013e+10	4.8081230651	206.7929141103
2	1.1115603836e+10	4.8081990253	205.7470662890
2	1.1117917658e+10	4.8082746004	204.7012184677
2	1.1120231481e+10	4.8083497903	203.6553706463
2	1.1122545303e+10	4.8084245951	202.6095228250
2	1.1124859126e+10	4.8084990148	201.5636750037
2	1.1127172949e+10	4.8085730493	200.5178271823
2	1.1129486771e+10	4.8086466987	199.4719793610
2	1.1131800594e+10	4.8087199630	198.4261315396
2	1.1134114417e+10	4.8087928421	197.3802837183
2	1.1136428239e+10	4.8088653360	196.3344358970
2	1.1138742062e+10	4.8089374449	195.2885880756
2	1.1141055884e+10	4.8090091685	194.2427402543
2	1.1143369707e+10	4.8090805071	193.1968924329
2	1.1145683530e+10	4.8091514605	192.1510446116
2	1.1147997352e+10	4.8092220287	191.1051967903
2	1.1150311175e+10	4.8092922119	190.0593489689
2	1.1152624997e+10	4.8093620099	189.0135011476
2	1.1154938820e+10	4.8094314227	187.9676533262
2	1.1157252643e+10	4.8095004504	186.9218055049
2	1.1159566465e+10	4.8095690930	185.8759576836
2	1.1161880288e+10	4.8096373504	184.8301098622
2	1.1164194111e+10	4.8097052227	183.7842620409
2	1.1166507933e+10	4.8097727098	182.7384142196
2	1.1168821756e+10	4.8098398118	181.6925663982
2	1.1171135578e+10	4.8099065287	180.6467185769
2	1.1173449401e+10	4.8099728604	179.6008707555
2	1.1175763224e+10	4.8100388070	178.5550229342
2	1.1178077046e+10	4.8101043684	177.5091751129
2	1.1180390869e+10	4.8101695447	176.4633272915
2	1.1182704691e+10	4.8102343359	175.4174794702
2	1.1185018514e+10	4.8102987419	174.3716316488
2	1.1187332337e+10	4.8103627628	173.3257838275
2	1.1189646159e+10	4.8104263986	172.2799360062
