idxcell,idycell,idzcell,Tinit
7,72,4,318.98235786625
1,73,4,327.87231606075
2,73,4,326.99486162675004
3,73,4,325.232575317
4,73,4,323.45364073587496
5,73,4,321.662513699375
6,73,4,319.871314603125
7,73,4,318.97713983799997
1,74,4,327.8562775035
2,74,4,326.97745461325
3,74,4,325.215248091
4,74,4,323.439870735875
5,74,4,321.652256747125
6,74,4,319.86492502625
7,74,4,318.973213571
1,75,4,327.84551584999997
2,75,4,326.96619591237504
3,75,4,325.20419424662504
4,75,4,323.43102797225
5,75,4,321.64581076250005
6,75,4,319.860832887625
7,75,4,318.97058767625003
1,76,4,327.839974383
2,76,4,326.960558464125
3,76,4,325.198248316
4,76,4,323.42594114862504
5,76,4,321.64253859325
6,76,4,319.85889713625
7,76,4,318.96924529650005
1,77,4,327.8385123885
2,77,4,326.95904344574996
3,77,4,325.19641201175
4,77,4,323.424222703
5,77,4,321.64157044
6,77,4,319.85841860774997
7,77,4,318.96889222100003
1,1,5,327.986898956
2,1,5,327.12403662950004
3,1,5,325.38866966825003
4,1,5,323.634994691
5,1,5,321.87007996925
6,1,5,320.1002724905
7,1,5,319.214209391
1,2,5,327.98847613275
2,2,5,327.1257873055
3,2,5,325.390736476
4,2,5,323.6367100395
5,2,5,321.87107276449996
6,2,5,320.100839709875
7,2,5,319.214579496
1,3,5,327.99427786225
2,3,5,327.131423994375
3,3,5,325.396473991875
4,3,5,323.64214791825
5,3,5,321.87463073000004
6,3,5,320.102655391
7,3,5,319.21596730125
1,4,5,328.00536117850004
2,4,5,327.14192420775
3,4,5,325.40680640187503
4,4,5,323.652356635625
5,4,5,321.88207482725
6,4,5,320.10660593050005
7,4,5,319.218649911
1,5,5,328.02170953425
2,5,5,327.158267629375
3,5,5,325.423630440625
4,5,5,323.668777703625
5,5,5,321.89516384837503
6,5,5,320.11391916224994
7,5,5,319.22263087825
1,6,5,328.04346702275
2,6,5,327.180824549
3,6,5,325.44704130925004
4,6,5,323.69160363550003
5,6,5,321.91456235462505
6,6,5,320.12487622825
7,6,5,319.22793447500004
1,7,5,328.07076045049996
2,7,5,327.20994829737504
3,7,5,325.477691235875
4,7,5,323.72084808600005
5,7,5,321.938299792875
6,7,5,320.1378772125
7,7,5,319.23460468375
1,8,5,328.10362318775003
2,8,5,327.245632184125
3,8,5,325.516385494
4,8,5,323.75749649299996
5,8,5,321.966340074625
6,8,5,320.15275857725004
7,8,5,319.24270018375
1,9,5,328.1421812635
2,9,5,327.287825971375
3,9,5,325.56347216687504
4,9,5,323.80300578825
5,9,5,322.00154660012504
6,9,5,320.17140767912497
7,9,5,319.25226008
1,10,5,328.18641412349996
2,10,5,327.337480205125
3,10,5,325.62128237974997
4,10,5,323.860583343375
5,10,5,322.04750573924997
6,10,5,320.19556202525
7,10,5,319.263260786
1,11,5,328.236228778
2,11,5,327.396228040125
3,11,5,325.69341457325004
4,11,5,323.93408995087503
5,11,5,322.106911938
6,11,5,320.225964580375
7,11,5,319.27568334225003
1,12,5,328.22049047675
2,12,5,327.43079807950005
3,12,5,325.78424849775007
4,12,5,324.0259192885
5,12,5,322.17959380649995
6,12,5,320.262151686625
7,12,5,319.289563024
1,13,5,328.281994399
2,13,5,327.51320044025
3,13,5,325.897164359125
4,13,5,324.14178672274994
5,13,5,322.27026178625
6,13,5,320.305927486625
7,13,5,319.30498260950003
1,14,5,328.42088206725
2,14,5,327.64623526712495
3,14,5,326.038756950875
4,14,5,324.29082672875
5,14,5,322.38735558499997
6,14,5,320.360501889375
7,14,5,319.3220206315
1,15,5,328.4949643555
2,15,5,327.762023419125
3,15,5,326.216005454625
4,15,5,324.481763989125
5,15,5,322.540380318625
6,15,5,320.430503838
7,15,5,319.34084659049995
1,16,5,328.57565828400004
2,16,5,327.89811176899997
3,16,5,326.439709466
4,16,5,324.72849672350003
5,16,5,322.738421698625
6,16,5,320.52017156525
7,16,5,319.36163950225
1,17,5,328.66315852875005
2,17,5,328.06407750249997
3,17,5,326.724313203625
4,17,5,325.047203487625
5,17,5,322.99878594962496
6,17,5,320.635672136625
7,17,5,319.38454941825
1,18,5,328.75801789
2,18,5,328.27152301887503
3,18,5,327.0874188701251
4,18,5,325.449127867375
5,18,5,323.3294040300001
6,18,5,320.7800790572501
7,18,5,319.40979619675
1,19,5,328.86062823825
2,19,5,328.521107748
3,19,5,327.55027639612496
4,19,5,325.96932421575
5,19,5,323.7552604840001
6,19,5,320.96424201325
7,19,5,319.4376459555
1,20,5,328.97161924075
2,20,5,328.824567861875
3,20,5,328.1413602685
4,20,5,326.63575517099997
5,20,5,324.289488341
6,20,5,321.19060704900005
7,20,5,319.468543704
1,21,5,329.09227898275003
2,21,5,329.21894815
3,21,5,328.88997468237494
4,21,5,327.44490208225
5,21,5,324.95742081212495
6,21,5,321.48139847625
7,21,5,319.50342744525
1,22,5,329.223924169
2,22,5,329.71294065437496
3,22,5,329.82016760937495
4,22,5,328.414729439125
5,22,5,325.76821054762496
6,22,5,321.844535230625
7,22,5,319.54373016525
1,23,5,329.371429071
2,23,5,330.277535629875
3,23,5,330.83984097762504
4,23,5,329.47183647437504
5,23,5,326.728143581625
6,23,5,322.3022169945
7,23,5,319.595780008
1,24,5,329.52162146825003
2,24,5,330.75769111675
3,24,5,331.74067861575
4,24,5,330.5130137565001
5,24,5,327.793885728375
6,24,5,323.151315474375
7,24,5,320.25329053875
1,25,5,329.639162461
2,25,5,331.014625155
3,25,5,332.36095277649997
4,25,5,331.429982447375
5,25,5,328.83717209775
6,25,5,324.45442536175
7,25,5,321.76265371875
1,26,5,329.72448091575
2,26,5,331.09763362312503
3,26,5,332.6539375295
4,26,5,332.08431892625003
5,26,5,329.739952776625
6,26,5,325.66984873650006
7,26,5,323.19134104375
1,27,5,329.7998068095
2,27,5,331.14422284025
3,27,5,332.798977123
4,27,5,332.50128655775
5,27,5,330.399906719375
6,27,5,326.51261761974996
7,27,5,324.11867954125
1,28,5,329.869073115
2,28,5,331.184786561
3,28,5,332.8862981995
4,28,5,332.761544574875
5,28,5,330.82989529987503
6,28,5,327.086434377125
7,28,5,324.76407091225
1,29,5,329.93239303099995
2,29,5,331.20635287724997
3,29,5,332.9189182133749
4,29,5,332.907386494875
5,29,5,331.0968553485
6,29,5,327.478317621375
7,29,5,325.22017383225
1,30,5,329.98982293725
2,30,5,331.24716350575
3,30,5,332.94800496412506
4,30,5,332.96135212474996
5,30,5,331.23546612675
6,30,5,327.745921032125
7,30,5,325.55210820625
1,31,5,330.04104276500004
2,31,5,331.285365576875
3,31,5,332.95419498725
4,31,5,332.97171334487496
5,31,5,331.30844108199994
6,31,5,327.924400433375
7,31,5,325.79664380674996
1,32,5,330.0858036025
2,32,5,331.30808457487495
3,32,5,332.93059482599995
4,32,5,332.94745022712493
5,32,5,331.33830157512494
6,32,5,328.047345045875
7,32,5,325.982163291
1,33,5,330.1238375532499
2,33,5,331.32997687750003
3,33,5,332.92719001024994
4,33,5,332.93265857662504
5,33,5,331.363511546375
6,33,5,328.1546020495
7,33,5,326.12923434075003
1,34,5,330.15501655875
2,34,5,331.359663754625
3,34,5,332.96135753975
4,34,5,332.97477140812504
5,34,5,331.41809846775
6,34,5,328.248629198125
7,34,5,326.252200148
1,35,5,330.1795611395
2,35,5,331.37075488224997
3,35,5,332.98543546875
4,35,5,333.03345409
5,35,5,331.47700461875
6,35,5,328.329470857
7,35,5,326.362918344
1,36,5,330.19778079875
2,36,5,331.3933882765
3,36,5,333.026387715875
4,36,5,333.10123028687497
5,36,5,331.548060971625
6,36,5,328.41295771825
7,36,5,326.4684743895
1,37,5,330.20980587024997
2,37,5,331.43454877175003
3,37,5,333.0956785205
4,37,5,333.17826048075
5,37,5,331.643141499375
6,37,5,328.5165371925
7,37,5,326.57124698
1,38,5,330.21554117874996
2,38,5,331.464635107625
3,38,5,333.163747794
4,38,5,333.27264777224997
5,38,5,331.7769068186249
6,38,5,328.64604359049997
7,38,5,326.66980253675
1,39,5,330.2147288205
2,39,5,331.48794671150006
3,39,5,333.24418694450003
4,39,5,333.408701168625
5,39,5,331.9379414285
6,39,5,328.77339802112505
7,39,5,326.76110623600005
1,40,5,330.207251924
2,40,5,331.497859087125
3,40,5,333.329851873125
4,40,5,333.56246145487506
5,40,5,332.09521952725
6,40,5,328.88939181137505
7,40,5,326.842029982
1,41,5,330.19345776925
2,41,5,331.506916692875
3,41,5,333.41234242612495
4,41,5,333.71437208225
5,41,5,332.23121480124996
6,41,5,328.97334845875
7,41,5,326.90870224375
1,42,5,330.1734158
2,42,5,331.52469243525
3,42,5,333.489009155625
4,42,5,333.835885365625
5,42,5,332.37041273324996
6,42,5,329.06247198512506
7,42,5,326.95383999424996
1,43,5,330.14661696275
2,43,5,331.539785477875
3,43,5,333.578009538375
4,43,5,333.971931052625
5,43,5,332.522926751
6,43,5,329.14601337125
7,43,5,326.966970262
1,44,5,330.11284968625
2,44,5,331.538649111125
3,44,5,333.65373403225
4,44,5,334.11032298074997
5,44,5,332.64274546774993
6,44,5,329.172745304875
7,44,5,326.93762610724997
1,45,5,330.071946253
2,45,5,331.51217191525
3,45,5,333.677806715
4,45,5,334.181462759
5,45,5,332.680010175
6,45,5,329.12632079125
7,45,5,326.852330898
1,46,5,330.023861136
2,46,5,331.47277718787495
3,46,5,333.674709787375
4,46,5,334.19725058812503
5,46,5,332.6644279565
6,46,5,329.02891205000003
7,46,5,326.69574302825004
1,47,5,329.96873459025
2,47,5,331.441993961
3,47,5,333.648232257
4,47,5,334.14658000562497
5,47,5,332.59745707049996
6,47,5,328.867820459
7,47,5,326.452675606
1,48,5,329.90679278725
2,48,5,331.387622224625
3,48,5,333.585197971375
4,48,5,334.038639349625
5,48,5,332.39369683362503
6,48,5,328.557656518
7,48,5,326.10325378725
1,49,5,329.838113906
2,49,5,331.30828344450003
3,49,5,333.47720181875
4,49,5,333.83354689575
5,49,5,332.047572568625
6,49,5,328.113329374375
7,49,5,325.6226567485
1,50,5,329.762539016
2,50,5,331.238631037125
3,50,5,333.349978057875
4,50,5,333.53615642562505
5,50,5,331.56767486675
6,50,5,327.517508066875
7,50,5,324.98674619400003
1,51,5,329.67993584625
2,51,5,331.17192846412496
3,51,5,333.17530558887495
4,51,5,333.10859636299995
5,51,5,330.873039076875
6,51,5,326.6868693775
7,51,5,324.1581632315
1,52,5,329.590671246
2,52,5,331.0850852615
3,52,5,332.903855535125
4,52,5,332.484771635625
5,52,5,329.95434695175
6,52,5,325.618587612875
7,52,5,323.06981280024996
1,53,5,329.4919842155
2,53,5,330.9599682080001
3,53,5,332.5020616625
4,53,5,331.64477199699996
5,53,5,328.83297867625
6,53,5,324.242691779375
7,53,5,321.53279907575
1,54,5,329.37065188475
2,54,5,330.678031535875
3,54,5,331.80505361887504
4,54,5,330.56015810225
5,54,5,327.59539177875
6,54,5,322.84264157675
7,54,5,319.99011974975
1,55,5,329.22803398425003
2,55,5,330.17142975912503
3,55,5,330.78804784249996
4,55,5,329.365445297875
5,55,5,326.42969042674997
6,55,5,321.963062135
7,55,5,319.33636386125005
1,56,5,329.08498315024997
2,56,5,329.57323984375
3,56,5,329.673213337375
4,56,5,328.205354752375
5,56,5,325.423423290375
6,56,5,321.50366902425
7,56,5,319.286270835
1,57,5,328.9511936515
2,57,5,329.047043347125
3,57,5,328.662166248875
4,57,5,327.13558169625003
5,57,5,324.568772355625
6,57,5,321.147387220625
7,57,5,319.2469536675
1,58,5,328.82750593975004
2,58,5,328.63226120499996
3,58,5,327.848003499
4,58,5,326.25983073375
5,58,5,323.886278206
6,58,5,320.86252337674995
7,58,5,319.21316128125005
1,59,5,328.71395279750004
2,59,5,328.3041458815
3,59,5,327.22544651875
4,59,5,325.5848734005
5,59,5,323.35338813550004
6,59,5,320.63847831112497
7,59,5,319.18337308025
1,60,5,328.6094206755
2,60,5,328.0515475615
3,60,5,326.76029125775
4,60,5,325.06714292674997
5,60,5,322.93565271525
6,60,5,320.46027101875
7,60,5,319.1566143925
1,61,5,328.5131986665
2,61,5,327.8537859155
3,61,5,326.41363830875
4,61,5,324.68441080749994
5,61,5,322.632699706875
6,61,5,320.330939932875
7,61,5,319.132398614
1,62,5,328.42475463625
2,62,5,327.69751680987497
3,62,5,326.153537948375
4,62,5,324.393995337375
5,62,5,322.401142187
6,62,5,320.23075334074997
7,62,5,319.110416069
1,63,5,328.34353034725
2,63,5,327.566232637125
3,63,5,325.949101397
4,63,5,324.17466208199994
5,63,5,322.225624159375
6,63,5,320.150817669625
7,63,5,319.0904433175
1,64,5,328.2693285345
2,64,5,327.45693141887494
3,64,5,325.788965983375
4,64,5,324.00782053725
5,64,5,322.09483985912505
6,64,5,320.08990547900004
7,64,5,319.07237465075
1,65,5,328.20180440175
2,65,5,327.365961271375
3,65,5,325.66282475962504
4,65,5,323.875573914625
5,65,5,321.991125181
6,65,5,320.04135694725
7,65,5,319.0560799835
1,66,5,328.140482413
2,66,5,327.28999400125
3,66,5,325.563983192125
4,66,5,323.77258591975004
5,66,5,321.90994548575
6,66,5,320.00226567987494
7,66,5,319.041351433
1,67,5,328.0851748645
2,67,5,327.22556305775
3,67,5,325.485201977125
4,67,5,323.69284046275
5,67,5,321.847000098625
6,67,5,319.970426007875
7,67,5,319.02808004075
1,68,5,328.03564860924996
2,68,5,327.17019698700005
3,68,5,325.42147972612497
4,68,5,323.630405676125
5,68,5,321.7978177455
6,68,5,319.9446329835
7,68,5,319.01622774074997
1,69,5,327.99173552
2,69,5,327.12302288974996
3,69,5,325.370466960375
4,69,5,323.58146207512493
5,69,5,321.75903736737496
6,69,5,319.92376718450004
7,69,5,319.00576012325
1,70,5,327.9535126405
2,70,5,327.082639509875
3,70,5,325.327780588625
4,70,5,323.540524346
5,70,5,321.72677193487493
6,70,5,319.906465714875
7,70,5,318.99664145400004
1,71,5,327.92108907475
2,71,5,327.04813451912497
3,71,5,325.289603322
4,71,5,323.50406230725
5,71,5,321.69940968225
6,71,5,319.89179677674997
7,71,5,318.988872123
1,72,5,327.894324594
2,72,5,327.0192792355
3,72,5,325.25756785475005
4,72,5,323.47372547375005
5,72,5,321.676795037625
6,72,5,319.879734195125
7,72,5,318.98242743
1,73,5,327.8730038215
2,73,5,326.995671716125
3,73,5,325.231816146125
4,73,5,323.450268710375
5,73,5,321.659200092625
6,73,5,319.870203530375
7,73,5,318.97725161475
1,74,5,327.85693348150005
2,74,5,326.97749505575
3,74,5,325.21243677475
4,74,5,323.433850296625
5,74,5,321.647424264625
6,74,5,319.863649301
7,74,5,318.9733337465
1,75,5,327.84603163350005
2,75,5,326.96462388687496
3,75,5,325.19890276150005
4,75,5,323.424086546
5,75,5,321.64200945275
6,75,5,319.86056170750004
7,75,5,318.97068821875
1,76,5,327.840400021
2,76,5,326.9578166995
3,76,5,325.19151040562497
4,76,5,323.419444245875
5,76,5,321.64052526624994
6,76,5,319.859641198125
7,76,5,318.96933292225
1,77,5,327.838929652
2,77,5,326.95615191275
3,77,5,325.189557796
4,77,5,323.41821041875
5,77,5,321.64030739324994
6,77,5,319.85945790575
7,77,5,318.96898044399995
1,1,6,327.98798957350004
2,1,6,327.12559720725
3,1,6,325.39339632450003
4,1,6,323.6417343795
5,1,6,321.87330903
6,1,6,320.1004458355
7,1,6,319.214154562
1,2,6,327.9895035835
2,2,6,327.12728875925006
3,2,6,325.395903435
4,2,6,323.644128847625
5,2,6,321.874890173625
6,2,6,320.101384440875
7,2,6,319.21451329475
1,3,6,327.99515693424996
2,3,6,327.133387280625
3,3,6,325.402652741
4,3,6,323.6502319978749
5,3,6,321.879432607875
6,3,6,320.103980026125
7,3,6,319.21587097725
1,4,6,328.006093329
2,4,6,327.144709709
3,4,6,325.413609531875
4,4,6,323.65990994000003
5,4,6,321.887087290875
6,4,6,320.10839711725
7,4,6,319.21854655799996
1,5,6,328.02239217825
2,5,6,327.16134393724997
3,5,6,325.43012788075
4,5,6,323.67485664199995
5,5,6,321.89864230862497
6,5,6,320.115053420625
7,5,6,319.22257544275
1,6,6,328.04413758175
2,6,6,327.183496043
3,6,6,325.452553627625
4,6,6,323.695990528125
5,6,6,321.915564808
6,6,6,320.12468248575
7,6,6,319.22796366075
1,7,6,328.07138810000004
2,7,6,327.21134254450004
3,7,6,325.481339911375
4,7,6,323.724466145625
5,7,6,321.93876075900005
6,7,6,320.137332567625
7,7,6,319.23469307475
1,8,6,328.10419121150005
2,8,6,327.245777195625
3,8,6,325.51823339275
4,8,6,323.760434226125
5,8,6,321.96716180412506
6,8,6,320.15266802987503
7,8,6,319.242777298
1,9,6,328.14268063075
2,9,6,327.287380202875
3,9,6,325.564136139
4,9,6,323.8047089255
5,9,6,322.00163169725005
6,9,6,320.17116632937496
7,9,6,319.25229461225
1,10,6,328.18676911449995
2,10,6,327.33671827675005
3,10,6,325.620850527125
4,10,6,323.8605083735
5,10,6,322.04556962562503
6,10,6,320.194202644625
7,10,6,319.26324916975
1,11,6,328.236385443
2,11,6,327.39623911725
3,11,6,325.69312564887497
4,11,6,323.93152053387496
5,11,6,322.101605887875
6,11,6,320.222988666
7,11,6,319.27564811775005
1,12,6,328.22054954425005
2,12,6,327.43163609199996
3,12,6,325.78399101075
4,12,6,324.02210143625
5,12,6,322.17269362137495
6,12,6,320.258002296875
7,12,6,319.28956084175
1,13,6,328.28185748875
2,13,6,327.513493587
3,13,6,325.896206544375
4,13,6,324.137828158125
5,13,6,322.26388859712495
6,13,6,320.30221563149996
7,13,6,319.3050269815
1,14,6,328.42049340125
2,14,6,327.64766382812496
3,14,6,326.03978061025003
4,14,6,324.28817214212495
5,14,6,322.384828137625
6,14,6,320.36007633375004
7,14,6,319.322113711
1,15,6,328.49459665475
2,15,6,327.76631670625
3,15,6,326.22317963300003
4,15,6,324.484699455
5,15,6,322.54333887025
6,15,6,320.433299379375
7,15,6,319.34099742
1,16,6,328.575602417
2,16,6,327.903976201875
3,16,6,326.44687853587504
4,16,6,324.732996923375
5,16,6,322.743885143875
6,16,6,320.52252446025
7,16,6,319.3618653945
1,17,6,328.66343841475003
2,17,6,328.067000291
3,17,6,326.723633612125
4,17,6,325.042565017625
5,17,6,322.99625710575
6,17,6,320.63447412912495
7,17,6,319.38485902499997
1,18,6,328.758423944
2,18,6,328.26909894662504
3,18,6,327.0799211845
4,18,6,325.443814230875
5,18,6,323.32834375225
6,18,6,320.77964504412506
7,18,6,319.41016262575
1,19,6,328.86100373175003
2,19,6,328.517628187625
3,19,6,327.54112948875
4,19,6,325.962016048
5,19,6,323.750046038375
6,19,6,320.96105651037504
7,19,6,319.438046706
1,20,6,328.97175121875
2,20,6,328.821658686875
3,20,6,328.13492411899995
4,20,6,326.629729136625
5,20,6,324.278791332125
6,20,6,321.182673381375
7,20,6,319.46894028875
1,21,6,329.0918586575
2,21,6,329.20947550349996
3,21,6,328.88080981487497
4,21,6,327.454608172
5,21,6,324.96110672649996
6,21,6,321.47565086012503
7,21,6,319.50377733100004
1,22,6,329.22257531175
2,22,6,329.70822351125
3,22,6,329.81188461875
4,22,6,328.41219502312504
5,22,6,325.77019892387494
6,22,6,321.845001758375
7,22,6,319.5440981885
1,23,6,329.36733974050003
2,23,6,330.285460479
3,23,6,330.851047193625
4,23,6,329.4675563125
5,23,6,326.71888643125
6,23,6,322.298716641625
7,23,6,319.596259876
1,24,6,329.51553373875004
2,24,6,330.77298351974997
3,24,6,331.76304837712496
4,24,6,330.509524313875
5,24,6,327.783326777625
6,24,6,323.1504508365
7,24,6,320.257633292
1,25,6,329.63548696174996
2,25,6,331.025153890375
3,25,6,332.36754907700004
4,25,6,331.4101630301249
5,25,6,328.82055547975
6,25,6,324.45778520675
7,25,6,321.77450817925
1,26,6,329.72362462
2,26,6,331.11373728775004
3,26,6,332.66856936875
4,26,6,332.06449826737503
5,26,6,329.714386769125
6,26,6,325.668355956125
7,26,6,323.20364612674996
1,27,6,329.79962052175
2,27,6,331.15947745712504
3,27,6,332.81047697425
4,27,6,332.4879945435
5,27,6,330.39701488525003
6,27,6,326.52324190525
7,27,6,324.12682357100005
1,28,6,329.86891287425
2,28,6,331.1907657115
3,28,6,332.87320789087505
4,28,6,332.750296955875
5,28,6,330.849952905
6,28,6,327.1017970495
7,28,6,324.77048496775
1,29,6,329.932041279
2,29,6,331.21613981825
3,29,6,332.90602597912505
4,29,6,332.883689099375
5,29,6,331.10817137425
6,29,6,327.493070463875
7,29,6,325.22536277725
1,30,6,329.9893486685
2,30,6,331.23704427937497
3,30,6,332.925503551125
4,30,6,332.936315891375
5,30,6,331.22230926062497
6,30,6,327.746923504625
7,30,6,325.55559305875
1,31,6,330.04038917675
2,31,6,331.27126515587497
3,31,6,332.92630295074997
4,31,6,332.94883317475
5,31,6,331.282443666625
6,31,6,327.907544193875
7,31,6,325.7974026375
1,32,6,330.084938844
2,32,6,331.309749566875
3,32,6,332.93291791875004
4,32,6,332.93900458250005
5,32,6,331.31890806325
6,32,6,328.035785246875
7,32,6,325.9804879845
1,33,6,330.1231366915
2,33,6,331.32107046525
3,33,6,332.91644862475005
4,33,6,332.92337496675
5,33,6,331.34737184874996
6,33,6,328.14509486500003
7,33,6,326.12830295550003
1,34,6,330.15483232049996
2,34,6,331.3424639735
3,34,6,332.924857976875
4,34,6,332.95435610037504
5,34,6,331.40428471612506
6,34,6,328.23680979274997
7,34,6,326.25414202675
1,35,6,330.17974024824997
2,35,6,331.37614902875
3,35,6,332.98099254475005
4,35,6,333.014281704375
5,35,6,331.462804868125
6,35,6,328.32661252062496
7,35,6,326.3667514335
1,36,6,330.198059753
2,36,6,331.399123035
3,36,6,333.02710614549994
4,36,6,333.0841415755
5,36,6,331.5440280445
6,36,6,328.423614227125
7,36,6,326.47342954225
1,37,6,330.20995286375
2,37,6,331.41958367525
3,37,6,333.07174985525
4,37,6,333.157354674125
5,37,6,331.63276201825
6,37,6,328.520740260125
7,37,6,326.57638060825
1,38,6,330.2152689455
2,38,6,331.45391963812494
3,38,6,333.150268350625
4,38,6,333.25211797975
5,38,6,331.754481184875
6,38,6,328.643665976625
7,38,6,326.6746391725
1,39,6,330.21422226625
2,39,6,331.492458235375
3,39,6,333.24868790112504
4,39,6,333.397478899375
5,39,6,331.92414350262504
6,39,6,328.772830837
7,39,6,326.76565086975
1,40,6,330.20695916324996
2,40,6,331.505075709
3,40,6,333.334973320375
4,40,6,333.554021265875
5,40,6,332.08737661712496
6,40,6,328.88975697475
7,40,6,326.846048861
1,41,6,330.1936232565
2,41,6,331.508557654125
3,41,6,333.41766652549995
4,41,6,333.717173013875
5,41,6,332.24003976537506
6,41,6,328.98379933125
7,41,6,326.91002416025
1,42,6,330.17394499125
2,42,6,331.519357792375
3,42,6,333.490273958125
4,42,6,333.85664264025
5,42,6,332.39032425487494
6,42,6,329.06680117099995
7,42,6,326.95046178999996
1,43,6,330.147345997
2,43,6,331.53698762849996
3,43,6,333.58122208837506
4,43,6,333.980622075875
5,43,6,332.518646274625
6,43,6,329.13644461025
7,43,6,326.96102590625
1,44,6,330.1138703925
2,44,6,331.534249968375
3,44,6,333.653348743375
4,44,6,334.103666460875
5,44,6,332.629671783875
6,44,6,329.16787635587497
7,44,6,326.93167412325
1,45,6,330.07345582749997
2,45,6,331.50958646600003
3,45,6,333.6772284660001
4,45,6,334.17911498275
5,45,6,332.68970609462497
6,45,6,329.137848574125
7,45,6,326.845775097
1,46,6,330.02583331225
2,46,6,331.474019231625
3,46,6,333.67442620699995
4,46,6,334.1980952955
5,46,6,332.674476905125
6,46,6,329.03369464400004
7,46,6,326.68797880575
1,47,6,329.97079900925
2,47,6,331.434862740125
3,47,6,333.64312730200004
4,47,6,334.14924485487495
5,47,6,332.58029117425
6,47,6,328.8473038265001
7,47,6,326.44518688125
1,48,6,329.90860480825
2,48,6,331.38134863412495
3,48,6,333.5626255305
4,48,6,334.01225627275
5,48,6,332.37393087375
6,48,6,328.546595884875
7,48,6,326.09868396675
1,49,6,329.839579207
2,49,6,331.303499387375
3,49,6,333.45429435525
4,49,6,333.81235877725
5,49,6,332.02997361275
6,49,6,328.09970619062494
7,49,6,325.62301356750004
1,50,6,329.7636625295
2,50,6,331.22757657249997
3,50,6,333.32228530124996
4,50,6,333.51541408862505
5,50,6,331.546448773375
6,50,6,327.502973464
7,50,6,324.99079757149997
1,51,6,329.68083711425
2,51,6,331.145847985125
3,51,6,333.131640589875
4,51,6,333.07471340812504
5,51,6,330.856466339375
6,51,6,326.688596850875
7,51,6,324.16126551549996
1,52,6,329.59165945425
2,52,6,331.049527197125
3,52,6,332.87208798325
4,52,6,332.47780500274996
5,52,6,329.9382151695
6,52,6,325.614657551875
7,52,6,323.07171374375
1,53,6,329.49313009350004
2,53,6,330.92924175425003
3,53,6,332.47301646275
4,53,6,331.6424052765
5,53,6,328.82582184175
6,53,6,324.24140050525
7,53,6,321.5352883695
1,54,6,329.37185946324996
2,54,6,330.66961024225
3,54,6,331.804288196375
4,54,6,330.57009196562495
5,54,6,327.59616295974996
6,54,6,322.84259495175
7,54,6,319.99183254375
1,55,6,329.22913119649996
2,55,6,330.16365293337503
3,55,6,330.7892283725
4,55,6,329.378454803125
5,55,6,326.425163050875
6,55,6,321.955472465125
7,55,6,319.33724636
1,56,6,329.0858302775
2,56,6,329.56152810525003
3,56,6,329.660657269
4,56,6,328.2058306425
5,56,6,325.4146890715
6,56,6,321.49431602037504
7,56,6,319.28682657775
1,57,6,328.95184480775004
2,57,6,329.045978714125
3,57,6,328.669476689125
4,57,6,327.14390519675004
5,57,6,324.55925292212504
6,57,6,321.138431521375
7,57,6,319.24732683425
1,58,6,328.82795522975
2,58,6,328.62990135949997
3,58,6,327.859741675
4,58,6,326.27237428625
5,58,6,323.87566671449997
6,58,6,320.85382885724994
7,58,6,319.21343699725
1,59,6,328.714441856
2,59,6,328.30570367375003
3,59,6,327.23591893874993
4,59,6,325.601400275625
5,59,6,323.357682613375
6,59,6,320.635517684875
7,59,6,319.18359830825
1,60,6,328.61025458725
2,60,6,328.056939986875
3,60,6,326.771408089375
4,60,6,325.08146405075
5,60,6,322.945729576125
6,60,6,320.462254715875
7,60,6,319.15678758875
1,61,6,328.51436674225
2,61,6,327.85719362487504
3,61,6,326.42032084325
4,61,6,324.692059045125
5,61,6,322.638197693625
6,61,6,320.332715242375
7,61,6,319.13253200875
1,62,6,328.42608503775
2,62,6,327.69892284125
3,62,6,326.1561296725
4,62,6,324.399440135375
5,62,6,322.40337659887496
6,62,6,320.2294663679999
7,62,6,319.11056110875
1,63,6,328.3448253625
2,63,6,327.56784109575
3,63,6,325.9511004845
4,63,6,324.176895114
5,63,6,322.22563142300004
6,63,6,320.14971470300003
7,63,6,319.09061264800005
1,64,6,328.270515325
2,64,6,327.4587990245
3,64,6,325.790028810625
4,64,6,324.00618245437494
5,64,6,322.09344388325
6,64,6,320.090027117
7,64,6,319.072556479
1,65,6,328.20291442900003
2,65,6,327.36832980087496
3,65,6,325.665020557625
4,65,6,323.874945747125
5,65,6,321.99005262575
6,65,6,320.041384197875
7,65,6,319.056258696
1,66,6,328.14140764275
2,66,6,327.291618296625
3,66,6,325.56532693225
4,66,6,323.77289002500004
5,66,6,321.91017927975
6,66,6,320.00245802050006
7,66,6,319.04151261749996
1,67,6,328.08586587225
2,67,6,327.2262878555
3,67,6,325.4847414695
4,67,6,323.69225866925
5,67,6,321.84753056549994
6,67,6,319.970775132625
7,67,6,319.0282333725
1,68,6,328.03621250775
2,68,6,327.170650619875
3,68,6,325.42074811062497
4,68,6,323.628978088875
5,68,6,321.79746653149994
6,68,6,319.944880328625
7,68,6,319.01637628275
1,69,6,327.99225857650003
2,69,6,327.12366848787497
3,69,6,325.369753679625
4,69,6,323.579463707625
5,69,6,321.758517412125
6,69,6,319.924218509625
7,69,6,319.00590065025
1,70,6,327.95402766725
