# Xmin Xmax Ymin Ymax Zmin Zmax P_W_m3
0.016 0.018 0.146 0.148 0.02 0.03 1.0056807674e+13
0.016 0.018 0.146 0.148 0.03 0.04 1.0056807674e+13
0.016 0.018 0.146 0.148 0.04 0.05 1.0056807674e+13
0.016 0.018 0.146 0.148 0.05 0.06 1.0056807674e+13
0.016 0.018 0.146 0.148 0.06 0.07 1.0056807674e+13
0.016 0.018 0.146 0.148 0.07 0.08 1.0056807674e+13
0.016 0.018 0.148 0.15 0.01 0.02 5.32791881869e+12
0.016 0.018 0.148 0.15 0.02 0.03 5.32791881869e+12
0.016 0.018 0.148 0.15 0.03 0.04 5.32791881869e+12
0.016 0.018 0.148 0.15 0.04 0.05 5.32791881869e+12
0.016 0.018 0.148 0.15 0.05 0.06 5.32791881869e+12
0.016 0.018 0.148 0.15 0.06 0.07 5.32791881869e+12
0.016 0.018 0.148 0.15 0.07 0.08 5.32791881869e+12
0.016 0.018 0.15 0.152 0.01 0.02 3.03144149097e+12
0.016 0.018 0.15 0.152 0.02 0.03 3.03144149097e+12
0.016 0.018 0.15 0.152 0.03 0.04 3.03144149097e+12
0.016 0.018 0.15 0.152 0.04 0.05 3.03144149097e+12
0.016 0.018 0.15 0.152 0.05 0.06 3.03144149097e+12
0.016 0.018 0.15 0.152 0.06 0.07 3.03144149097e+12
0.016 0.018 0.15 0.152 0.07 0.08 3.03144149097e+12
0.016 0.018 0.152 0.154 0.01 0.02 1.52500097899e+12
0.016 0.018 0.152 0.154 0.02 0.03 1.52500097899e+12
0.016 0.018 0.152 0.154 0.03 0.04 1.52500097899e+12
0.016 0.018 0.152 0.154 0.04 0.05 1.52500097899e+12
0.016 0.018 0.152 0.154 0.05 0.06 1.52500097899e+12
0.016 0.018 0.152 0.154 0.06 0.07 1.52500097899e+12
0.016 0.018 0.152 0.154 0.07 0.08 1.52500097899e+12
0.016 0.018 0.154 0.156 0.01 0.02 831968205240
0.016 0.018 0.154 0.156 0.02 0.03 831968205240
0.016 0.018 0.154 0.156 0.03 0.04 831968205240
0.016 0.018 0.154 0.156 0.04 0.05 831968205240
0.016 0.018 0.154 0.156 0.05 0.06 831968205240
0.016 0.018 0.154 0.156 0.06 0.07 831968205240
0.016 0.018 0.154 0.156 0.07 0.08 831968205240
0.016 0.018 0.156 0.158 0.01 0.02 418372353866
0.016 0.018 0.156 0.158 0.02 0.03 418372353866
0.016 0.018 0.156 0.158 0.03 0.04 418372353866
0.016 0.018 0.156 0.158 0.04 0.05 418372353866
0.016 0.018 0.156 0.158 0.05 0.06 418372353866
0.016 0.018 0.156 0.158 0.06 0.07 418372353866
0.016 0.018 0.156 0.158 0.07 0.08 418372353866
0.016 0.018 0.158 0.16 0.01 0.02 264078014030
0.016 0.018 0.158 0.16 0.02 0.03 264078014030
0.016 0.018 0.158 0.16 0.03 0.04 264078014030
0.016 0.018 0.158 0.16 0.04 0.05 264078014030
0.016 0.018 0.158 0.16 0.05 0.06 264078014030
0.016 0.018 0.158 0.16 0.06 0.07 264078014030
0.016 0.018 0.158 0.16 0.07 0.08 264078014030
0.018 0.02 0.01 0.012 0.01 0.02 2.86666862686e+12
0.018 0.02 0.01 0.012 0.02 0.03 2.86666862686e+12
0.018 0.02 0.01 0.012 0.03 0.04 2.86666862686e+12
0.018 0.02 0.01 0.012 0.04 0.05 2.86666862686e+12
0.018 0.02 0.01 0.012 0.05 0.06 2.86666862686e+12
0.018 0.02 0.01 0.012 0.06 0.07 2.86666862686e+12
0.018 0.02 0.01 0.012 0.07 0.08 2.86666862686e+12
0.018 0.02 0.012 0.014 0.01 0.02 5.43228566506e+12
0.018 0.02 0.012 0.014 0.02 0.03 5.43228566506e+12
0.018 0.02 0.012 0.014 0.03 0.04 5.43228566506e+12
0.018 0.02 0.012 0.014 0.04 0.05 5.43228566506e+12
0.018 0.02 0.012 0.014 0.05 0.06 5.43228566506e+12
0.018 0.02 0.012 0.014 0.06 0.07 5.43228566506e+12
0.018 0.02 0.012 0.014 0.07 0.08 5.43228566506e+12
0.018 0.02 0.014 0.016 0.01 0.02 1.17798136636e+13
0.018 0.02 0.014 0.016 0.02 0.03 1.17798136636e+13
0.018 0.02 0.014 0.016 0.03 0.04 1.17798136636e+13
0.018 0.02 0.014 0.016 0.04 0.05 1.17798136636e+13
0.018 0.02 0.014 0.016 0.05 0.06 1.17798136636e+13
0.018 0.02 0.014 0.016 0.06 0.07 1.17798136636e+13
0.018 0.02 0.014 0.016 0.07 0.08 1.17798136636e+13
0.018 0.02 0.016 0.018 0.01 0.02 2.23334352042e+13
0.018 0.02 0.016 0.018 0.02 0.03 2.23334352042e+13
0.018 0.02 0.016 0.018 0.03 0.04 2.23334352042e+13
0.018 0.02 0.016 0.018 0.04 0.05 2.23334352042e+13
0.018 0.02 0.016 0.018 0.05 0.06 2.23334352042e+13
0.018 0.02 0.016 0.018 0.06 0.07 2.23334352042e+13
0.018 0.02 0.016 0.018 0.07 0.08 2.23334352042e+13
0.018 0.02 0.018 0.02 0.01 0.02 4.26338315318e+13
0.018 0.02 0.018 0.02 0.02 0.03 4.26338315318e+13
0.018 0.02 0.018 0.02 0.03 0.04 4.26338315318e+13
0.018 0.02 0.018 0.02 0.04 0.05 4.26338315318e+13
0.018 0.02 0.018 0.02 0.05 0.06 4.26338315318e+13
0.018 0.02 0.018 0.02 0.06 0.07 4.26338315318e+13
0.018 0.02 0.018 0.02 0.07 0.08 4.26338315318e+13
0.018 0.02 0.02 0.022 0.01 0.02 7.21663700007e+13
0.018 0.02 0.02 0.022 0.02 0.03 7.21663700007e+13
0.018 0.02 0.02 0.022 0.03 0.04 7.21663700007e+13
0.018 0.02 0.02 0.022 0.04 0.05 7.21663700007e+13
0.018 0.02 0.02 0.022 0.05 0.06 7.21663700007e+13
0.018 0.02 0.02 0.022 0.06 0.07 7.21663700007e+13
0.018 0.02 0.02 0.022 0.07 0.08 7.21663700007e+13
0.018 0.02 0.022 0.024 0.01 0.02 1.26055501293e+14
0.018 0.02 0.022 0.024 0.02 0.03 1.26055501293e+14
0.018 0.02 0.022 0.024 0.03 0.04 1.26055501293e+14
0.018 0.02 0.022 0.024 0.04 0.05 1.26055501293e+14
0.018 0.02 0.022 0.024 0.05 0.06 1.26055501293e+14
0.018 0.02 0.022 0.024 0.06 0.07 1.26055501293e+14
0.018 0.02 0.022 0.024 0.07 0.08 1.26055501293e+14
0.018 0.02 0.024 0.026 0.01 0.02 2.0940315814e+14
0.018 0.02 0.024 0.026 0.02 0.03 2.0940315814e+14
0.018 0.02 0.024 0.026 0.03 0.04 2.0940315814e+14
0.018 0.02 0.024 0.026 0.04 0.05 2.0940315814e+14
0.018 0.02 0.024 0.026 0.05 0.06 2.0940315814e+14
0.018 0.02 0.024 0.026 0.06 0.07 2.0940315814e+14
0.018 0.02 0.024 0.026 0.07 0.08 2.0940315814e+14
0.018 0.02 0.026 0.028 0.01 0.02 3.43953790169e+14
0.018 0.02 0.026 0.028 0.02 0.03 3.43953790169e+14
0.018 0.02 0.026 0.028 0.03 0.04 3.43953790169e+14
0.018 0.02 0.026 0.028 0.04 0.05 3.43953790169e+14
0.018 0.02 0.026 0.028 0.05 0.06 3.43953790169e+14
0.018 0.02 0.026 0.028 0.06 0.07 3.43953790169e+14
0.018 0.02 0.026 0.028 0.07 0.08 3.43953790169e+14
0.018 0.02 0.028 0.03 0.01 0.02 5.67603665255e+14
0.018 0.02 0.028 0.03 0.02 0.03 5.67603665255e+14
0.018 0.02 0.028 0.03 0.03 0.04 5.67603665255e+14
0.018 0.02 0.028 0.03 0.04 0.05 5.67603665255e+14
0.018 0.02 0.028 0.03 0.05 0.06 5.67603665255e+14
0.018 0.02 0.028 0.03 0.06 0.07 5.67603665255e+14
0.018 0.02 0.028 0.03 0.07 0.08 5.67603665255e+14
0.018 0.02 0.03 0.032 0.01 0.02 9.32094145244e+14
0.018 0.02 0.03 0.032 0.02 0.03 9.32094145244e+14
0.018 0.02 0.03 0.032 0.03 0.04 9.32094145244e+14
0.018 0.02 0.03 0.032 0.04 0.05 9.32094145244e+14
0.018 0.02 0.03 0.032 0.05 0.06 9.32094145244e+14
0.018 0.02 0.03 0.032 0.06 0.07 9.32094145244e+14
0.018 0.02 0.03 0.032 0.07 0.08 9.32094145244e+14
0.018 0.02 0.032 0.034 0.01 0.02 1.50898282744e+15
0.018 0.02 0.032 0.034 0.02 0.03 1.50898282744e+15
0.018 0.02 0.032 0.034 0.03 0.04 1.50898282744e+15
0.018 0.02 0.032 0.034 0.04 0.05 1.50898282744e+15
0.018 0.02 0.032 0.034 0.05 0.06 1.50898282744e+15
0.018 0.02 0.032 0.034 0.06 0.07 1.50898282744e+15
0.018 0.02 0.032 0.034 0.07 0.08 1.50898282744e+15
0.018 0.02 0.034 0.036 0.01 0.02 2.43824783642e+15
0.018 0.02 0.034 0.036 0.02 0.03 2.43824783642e+15
0.018 0.02 0.034 0.036 0.03 0.04 2.43824783642e+15
0.018 0.02 0.034 0.036 0.04 0.05 2.43824783642e+15
0.018 0.02 0.034 0.036 0.05 0.06 2.43824783642e+15
0.018 0.02 0.034 0.036 0.06 0.07 2.43824783642e+15
0.018 0.02 0.034 0.036 0.07 0.08 2.43824783642e+15
0.018 0.02 0.036 0.038 0.01 0.02 3.9286905783e+15
0.018 0.02 0.036 0.038 0.02 0.03 3.9286905783e+15
0.018 0.02 0.036 0.038 0.03 0.04 3.9286905783e+15
0.018 0.02 0.036 0.038 0.04 0.05 3.9286905783e+15
0.018 0.02 0.036 0.038 0.05 0.06 3.9286905783e+15
0.018 0.02 0.036 0.038 0.06 0.07 3.9286905783e+15
0.018 0.02 0.036 0.038 0.07 0.08 3.9286905783e+15
0.018 0.02 0.038 0.04 0.01 0.02 6.30370448672e+15
0.018 0.02 0.038 0.04 0.02 0.03 6.30370448672e+15
0.018 0.02 0.038 0.04 0.03 0.04 6.30370448672e+15
0.018 0.02 0.038 0.04 0.04 0.05 6.30370448672e+15
0.018 0.02 0.038 0.04 0.05 0.06 6.30370448672e+15
0.018 0.02 0.038 0.04 0.06 0.07 6.30370448672e+15
0.018 0.02 0.038 0.04 0.07 0.08 6.30370448672e+15
0.018 0.02 0.04 0.042 0.01 0.02 1.00535392922e+16
0.018 0.02 0.04 0.042 0.02 0.03 1.00535392922e+16
0.018 0.02 0.04 0.042 0.03 0.04 1.00535392922e+16
0.018 0.02 0.04 0.042 0.04 0.05 1.00535392922e+16
0.018 0.02 0.04 0.042 0.05 0.06 1.00535392922e+16
0.018 0.02 0.04 0.042 0.06 0.07 1.00535392922e+16
0.018 0.02 0.04 0.042 0.07 0.08 1.00535392922e+16
0.018 0.02 0.042 0.044 0.01 0.02 1.59417818414e+16
0.018 0.02 0.042 0.044 0.02 0.03 1.59417818414e+16
0.018 0.02 0.042 0.044 0.03 0.04 1.59417818414e+16
0.018 0.02 0.042 0.044 0.04 0.05 1.59417818414e+16
0.018 0.02 0.042 0.044 0.05 0.06 1.59417818414e+16
0.018 0.02 0.042 0.044 0.06 0.07 1.59417818414e+16
0.018 0.02 0.042 0.044 0.07 0.08 1.59417818414e+16
0.018 0.02 0.044 0.046 0.01 0.02 2.50452582942e+16
0.018 0.02 0.044 0.046 0.02 0.03 2.50452582942e+16
0.018 0.02 0.044 0.046 0.03 0.04 2.50452582942e+16
0.018 0.02 0.044 0.046 0.04 0.05 2.50452582942e+16
0.018 0.02 0.044 0.046 0.05 0.06 2.50452582942e+16
0.018 0.02 0.044 0.046 0.06 0.07 2.50452582942e+16
0.018 0.02 0.044 0.046 0.07 0.08 2.50452582942e+16
0.018 0.02 0.046 0.048 0.01 0.02 3.87047753931e+16
0.018 0.02 0.046 0.048 0.02 0.03 3.87047753931e+16
0.018 0.02 0.046 0.048 0.03 0.04 3.87047753931e+16
0.018 0.02 0.046 0.048 0.04 0.05 3.87047753931e+16
0.018 0.02 0.046 0.048 0.05 0.06 3.87047753931e+16
0.018 0.02 0.046 0.048 0.06 0.07 3.87047753931e+16
0.018 0.02 0.046 0.048 0.07 0.08 3.87047753931e+16
0.018 0.02 0.048 0.05 0.01 0.02 5.84367333724e+16
0.018 0.02 0.048 0.05 0.02 0.03 5.84367333724e+16
0.018 0.02 0.048 0.05 0.03 0.04 5.84367333724e+16
0.018 0.02 0.048 0.05 0.04 0.05 5.84367333724e+16
0.018 0.02 0.048 0.05 0.05 0.06 5.84367333724e+16
0.018 0.02 0.048 0.05 0.06 0.07 5.84367333724e+16
0.018 0.02 0.048 0.05 0.07 0.08 5.84367333724e+16
0.018 0.02 0.05 0.052 0.01 0.02 8.50230906131e+16
0.018 0.02 0.05 0.052 0.02 0.03 8.50230906131e+16
0.018 0.02 0.05 0.052 0.03 0.04 8.50230906131e+16
0.018 0.02 0.05 0.052 0.04 0.05 8.50230906131e+16
0.018 0.02 0.05 0.052 0.05 0.06 8.50230906131e+16
0.018 0.02 0.05 0.052 0.06 0.07 8.50230906131e+16
0.018 0.02 0.05 0.052 0.07 0.08 8.50230906131e+16
0.018 0.02 0.052 0.054 0.01 0.02 1.17960015229e+17
0.018 0.02 0.052 0.054 0.02 0.03 1.17960015229e+17
0.018 0.02 0.052 0.054 0.03 0.04 1.17960015229e+17
0.018 0.02 0.052 0.054 0.04 0.05 1.17960015229e+17
0.018 0.02 0.052 0.054 0.05 0.06 1.17960015229e+17
0.018 0.02 0.052 0.054 0.06 0.07 1.17960015229e+17
0.018 0.02 0.052 0.054 0.07 0.08 1.17960015229e+17
0.018 0.02 0.054 0.056 0.01 0.02 1.56035676265e+17
0.018 0.02 0.054 0.056 0.02 0.03 1.56035676265e+17
0.018 0.02 0.054 0.056 0.03 0.04 1.56035676265e+17
0.018 0.02 0.054 0.056 0.04 0.05 1.56035676265e+17
0.018 0.02 0.054 0.056 0.05 0.06 1.56035676265e+17
0.018 0.02 0.054 0.056 0.06 0.07 1.56035676265e+17
0.018 0.02 0.054 0.056 0.07 0.08 1.56035676265e+17
0.018 0.02 0.056 0.058 0.01 0.02 1.81918400101e+17
0.018 0.02 0.056 0.058 0.02 0.03 1.81918400101e+17
0.018 0.02 0.056 0.058 0.03 0.04 1.81918400101e+17
0.018 0.02 0.056 0.058 0.04 0.05 1.81918400101e+17
0.018 0.02 0.056 0.058 0.05 0.06 1.81918400101e+17
0.018 0.02 0.056 0.058 0.06 0.07 1.81918400101e+17
0.018 0.02 0.056 0.058 0.07 0.08 1.81918400101e+17
0.018 0.02 0.058 0.06 0.01 0.02 1.90654140189e+17
0.018 0.02 0.058 0.06 0.02 0.03 1.90654140189e+17
0.018 0.02 0.058 0.06 0.03 0.04 1.90654140189e+17
0.018 0.02 0.058 0.06 0.04 0.05 1.90654140189e+17
0.018 0.02 0.058 0.06 0.05 0.06 1.90654140189e+17
0.018 0.02 0.058 0.06 0.06 0.07 1.90654140189e+17
0.018 0.02 0.058 0.06 0.07 0.08 1.90654140189e+17
0.018 0.02 0.06 0.062 0.01 0.02 1.86496999103e+17
0.018 0.02 0.06 0.062 0.02 0.03 1.86496999103e+17
0.018 0.02 0.06 0.062 0.03 0.04 1.86496999103e+17
0.018 0.02 0.06 0.062 0.04 0.05 1.86496999103e+17
0.018 0.02 0.06 0.062 0.05 0.06 1.86496999103e+17
0.018 0.02 0.06 0.062 0.06 0.07 1.86496999103e+17
0.018 0.02 0.06 0.062 0.07 0.08 1.86496999103e+17
0.018 0.02 0.062 0.064 0.01 0.02 1.74368025397e+17
0.018 0.02 0.062 0.064 0.02 0.03 1.74368025397e+17
0.018 0.02 0.062 0.064 0.03 0.04 1.74368025397e+17
0.018 0.02 0.062 0.064 0.04 0.05 1.74368025397e+17
0.018 0.02 0.062 0.064 0.05 0.06 1.74368025397e+17
0.018 0.02 0.062 0.064 0.06 0.07 1.74368025397e+17
0.018 0.02 0.062 0.064 0.07 0.08 1.74368025397e+17
0.018 0.02 0.064 0.066 0.01 0.02 1.59249574931e+17
0.018 0.02 0.064 0.066 0.02 0.03 1.59249574931e+17
0.018 0.02 0.064 0.066 0.03 0.04 1.59249574931e+17
0.018 0.02 0.064 0.066 0.04 0.05 1.59249574931e+17
0.018 0.02 0.064 0.066 0.05 0.06 1.59249574931e+17
0.018 0.02 0.064 0.066 0.06 0.07 1.59249574931e+17
0.018 0.02 0.064 0.066 0.07 0.08 1.59249574931e+17
0.018 0.02 0.066 0.068 0.01 0.02 1.44106307876e+17
0.018 0.02 0.066 0.068 0.02 0.03 1.44106307876e+17
0.018 0.02 0.066 0.068 0.03 0.04 1.44106307876e+17
0.018 0.02 0.066 0.068 0.04 0.05 1.44106307876e+17
0.018 0.02 0.066 0.068 0.05 0.06 1.44106307876e+17
0.018 0.02 0.066 0.068 0.06 0.07 1.44106307876e+17
0.018 0.02 0.066 0.068 0.07 0.08 1.44106307876e+17
0.018 0.02 0.068 0.07 0.01 0.02 1.31097716804e+17
0.018 0.02 0.068 0.07 0.02 0.03 1.31097716804e+17
0.018 0.02 0.068 0.07 0.03 0.04 1.31097716804e+17
0.018 0.02 0.068 0.07 0.04 0.05 1.31097716804e+17
0.018 0.02 0.068 0.07 0.05 0.06 1.31097716804e+17
0.018 0.02 0.068 0.07 0.06 0.07 1.31097716804e+17
0.018 0.02 0.068 0.07 0.07 0.08 1.31097716804e+17
0.018 0.02 0.07 0.072 0.01 0.02 1.20826223801e+17
0.018 0.02 0.07 0.072 0.02 0.03 1.20826223801e+17
0.018 0.02 0.07 0.072 0.03 0.04 1.20826223801e+17
0.018 0.02 0.07 0.072 0.04 0.05 1.20826223801e+17
0.018 0.02 0.07 0.072 0.05 0.06 1.20826223801e+17
0.018 0.02 0.07 0.072 0.06 0.07 1.20826223801e+17
0.018 0.02 0.07 0.072 0.07 0.08 1.20826223801e+17
0.018 0.02 0.072 0.074 0.01 0.02 1.13485989154e+17
0.018 0.02 0.072 0.074 0.02 0.03 1.13485989154e+17
0.018 0.02 0.072 0.074 0.03 0.04 1.13485989154e+17
0.018 0.02 0.072 0.074 0.04 0.05 1.13485989154e+17
0.018 0.02 0.072 0.074 0.05 0.06 1.13485989154e+17
0.018 0.02 0.072 0.074 0.06 0.07 1.13485989154e+17
0.018 0.02 0.072 0.074 0.07 0.08 1.13485989154e+17
0.018 0.02 0.074 0.076 0.01 0.02 1.0883650549e+17
0.018 0.02 0.074 0.076 0.02 0.03 1.0883650549e+17
0.018 0.02 0.074 0.076 0.03 0.04 1.0883650549e+17
0.018 0.02 0.074 0.076 0.04 0.05 1.0883650549e+17
0.018 0.02 0.074 0.076 0.05 0.06 1.0883650549e+17
0.018 0.02 0.074 0.076 0.06 0.07 1.0883650549e+17
0.018 0.02 0.074 0.076 0.07 0.08 1.0883650549e+17
0.018 0.02 0.076 0.078 0.01 0.02 1.06660307667e+17
0.018 0.02 0.076 0.078 0.02 0.03 1.06660307667e+17
0.018 0.02 0.076 0.078 0.03 0.04 1.06660307667e+17
0.018 0.02 0.076 0.078 0.04 0.05 1.06660307667e+17
0.018 0.02 0.076 0.078 0.05 0.06 1.06660307667e+17
0.018 0.02 0.076 0.078 0.06 0.07 1.06660307667e+17
0.018 0.02 0.076 0.078 0.07 0.08 1.06660307667e+17
0.018 0.02 0.078 0.08 0.01 0.02 1.06670445495e+17
0.018 0.02 0.078 0.08 0.02 0.03 1.06670445495e+17
0.018 0.02 0.078 0.08 0.03 0.04 1.06670445495e+17
0.018 0.02 0.078 0.08 0.04 0.05 1.06670445495e+17
0.018 0.02 0.078 0.08 0.05 0.06 1.06670445495e+17
0.018 0.02 0.078 0.08 0.06 0.07 1.06670445495e+17
0.018 0.02 0.078 0.08 0.07 0.08 1.06670445495e+17
0.018 0.02 0.08 0.082 0.01 0.02 1.08551831991e+17
0.018 0.02 0.08 0.082 0.02 0.03 1.08551831991e+17
0.018 0.02 0.08 0.082 0.03 0.04 1.08551831991e+17
0.018 0.02 0.08 0.082 0.04 0.05 1.08551831991e+17
0.018 0.02 0.08 0.082 0.05 0.06 1.08551831991e+17
0.018 0.02 0.08 0.082 0.06 0.07 1.08551831991e+17
0.018 0.02 0.08 0.082 0.07 0.08 1.08551831991e+17
0.018 0.02 0.082 0.084 0.01 0.02 1.12022854522e+17
0.018 0.02 0.082 0.084 0.02 0.03 1.12022854522e+17
0.018 0.02 0.082 0.084 0.03 0.04 1.12022854522e+17
0.018 0.02 0.082 0.084 0.04 0.05 1.12022854522e+17
0.018 0.02 0.082 0.084 0.05 0.06 1.12022854522e+17
0.018 0.02 0.082 0.084 0.06 0.07 1.12022854522e+17
0.018 0.02 0.082 0.084 0.07 0.08 1.12022854522e+17
0.018 0.02 0.084 0.086 0.01 0.02 1.16753104044e+17
0.018 0.02 0.084 0.086 0.02 0.03 1.16753104044e+17
0.018 0.02 0.084 0.086 0.03 0.04 1.16753104044e+17
0.018 0.02 0.084 0.086 0.04 0.05 1.16753104044e+17
0.018 0.02 0.084 0.086 0.05 0.06 1.16753104044e+17
0.018 0.02 0.084 0.086 0.06 0.07 1.16753104044e+17
0.018 0.02 0.084 0.086 0.07 0.08 1.16753104044e+17
0.018 0.02 0.086 0.088 0.01 0.02 1.2260147481e+17
0.018 0.02 0.086 0.088 0.02 0.03 1.2260147481e+17
0.018 0.02 0.086 0.088 0.03 0.04 1.2260147481e+17
0.018 0.02 0.086 0.088 0.04 0.05 1.2260147481e+17
0.018 0.02 0.086 0.088 0.05 0.06 1.2260147481e+17
0.018 0.02 0.086 0.088 0.06 0.07 1.2260147481e+17
0.018 0.02 0.086 0.088 0.07 0.08 1.2260147481e+17
0.018 0.02 0.088 0.09 0.01 0.02 1.29537411618e+17
0.018 0.02 0.088 0.09 0.02 0.03 1.29537411618e+17
0.018 0.02 0.088 0.09 0.03 0.04 1.29537411618e+17
0.018 0.02 0.088 0.09 0.04 0.05 1.29537411618e+17
0.018 0.02 0.088 0.09 0.05 0.06 1.29537411618e+17
0.018 0.02 0.088 0.09 0.06 0.07 1.29537411618e+17
0.018 0.02 0.088 0.09 0.07 0.08 1.29537411618e+17
0.018 0.02 0.09 0.092 0.01 0.02 1.37258696772e+17
0.018 0.02 0.09 0.092 0.02 0.03 1.37258696772e+17
0.018 0.02 0.09 0.092 0.03 0.04 1.37258696772e+17
0.018 0.02 0.09 0.092 0.04 0.05 1.37258696772e+17
0.018 0.02 0.09 0.092 0.05 0.06 1.37258696772e+17
0.018 0.02 0.09 0.092 0.06 0.07 1.37258696772e+17
0.018 0.02 0.09 0.092 0.07 0.08 1.37258696772e+17
0.018 0.02 0.092 0.094 0.01 0.02 1.45497418248e+17
0.018 0.02 0.092 0.094 0.02 0.03 1.45497418248e+17
0.018 0.02 0.092 0.094 0.03 0.04 1.45497418248e+17
0.018 0.02 0.092 0.094 0.04 0.05 1.45497418248e+17
0.018 0.02 0.092 0.094 0.05 0.06 1.45497418248e+17
0.018 0.02 0.092 0.094 0.06 0.07 1.45497418248e+17
0.018 0.02 0.092 0.094 0.07 0.08 1.45497418248e+17
0.018 0.02 0.094 0.096 0.01 0.02 1.5393826812e+17
0.018 0.02 0.094 0.096 0.02 0.03 1.5393826812e+17
0.018 0.02 0.094 0.096 0.03 0.04 1.5393826812e+17
0.018 0.02 0.094 0.096 0.04 0.05 1.5393826812e+17
0.018 0.02 0.094 0.096 0.05 0.06 1.5393826812e+17
0.018 0.02 0.094 0.096 0.06 0.07 1.5393826812e+17
0.018 0.02 0.094 0.096 0.07 0.08 1.5393826812e+17
0.018 0.02 0.096 0.098 0.01 0.02 1.62178163388e+17
0.018 0.02 0.096 0.098 0.02 0.03 1.62178163388e+17
0.018 0.02 0.096 0.098 0.03 0.04 1.62178163388e+17
0.018 0.02 0.096 0.098 0.04 0.05 1.62178163388e+17
0.018 0.02 0.096 0.098 0.05 0.06 1.62178163388e+17
0.018 0.02 0.096 0.098 0.06 0.07 1.62178163388e+17
0.018 0.02 0.096 0.098 0.07 0.08 1.62178163388e+17
0.018 0.02 0.098 0.1 0.01 0.02 1.69728698522e+17
0.018 0.02 0.098 0.1 0.02 0.03 1.69728698522e+17
0.018 0.02 0.098 0.1 0.03 0.04 1.69728698522e+17
0.018 0.02 0.098 0.1 0.04 0.05 1.69728698522e+17
0.018 0.02 0.098 0.1 0.05 0.06 1.69728698522e+17
0.018 0.02 0.098 0.1 0.06 0.07 1.69728698522e+17
0.018 0.02 0.098 0.1 0.07 0.08 1.69728698522e+17
0.018 0.02 0.1 0.102 0.01 0.02 1.75949521512e+17
0.018 0.02 0.1 0.102 0.02 0.03 1.75949521512e+17
0.018 0.02 0.1 0.102 0.03 0.04 1.75949521512e+17
0.018 0.02 0.1 0.102 0.04 0.05 1.75949521512e+17
0.018 0.02 0.1 0.102 0.05 0.06 1.75949521512e+17
0.018 0.02 0.1 0.102 0.06 0.07 1.75949521512e+17
0.018 0.02 0.1 0.102 0.07 0.08 1.75949521512e+17
0.018 0.02 0.102 0.104 0.01 0.02 1.80049141374e+17
0.018 0.02 0.102 0.104 0.02 0.03 1.80049141374e+17
0.018 0.02 0.102 0.104 0.03 0.04 1.80049141374e+17
0.018 0.02 0.102 0.104 0.04 0.05 1.80049141374e+17
0.018 0.02 0.102 0.104 0.05 0.06 1.80049141374e+17
0.018 0.02 0.102 0.104 0.06 0.07 1.80049141374e+17
0.018 0.02 0.102 0.104 0.07 0.08 1.80049141374e+17
0.018 0.02 0.104 0.106 0.01 0.02 1.8095283268e+17
0.018 0.02 0.104 0.106 0.02 0.03 1.8095283268e+17
0.018 0.02 0.104 0.106 0.03 0.04 1.8095283268e+17
0.018 0.02 0.104 0.106 0.04 0.05 1.8095283268e+17
0.018 0.02 0.104 0.106 0.05 0.06 1.8095283268e+17
0.018 0.02 0.104 0.106 0.06 0.07 1.8095283268e+17
0.018 0.02 0.104 0.106 0.07 0.08 1.8095283268e+17
0.018 0.02 0.106 0.108 0.01 0.02 1.77311523586e+17
0.018 0.02 0.106 0.108 0.02 0.03 1.77311523586e+17
0.018 0.02 0.106 0.108 0.03 0.04 1.77311523586e+17
0.018 0.02 0.106 0.108 0.04 0.05 1.77311523586e+17
0.018 0.02 0.106 0.108 0.05 0.06 1.77311523586e+17
0.018 0.02 0.106 0.108 0.06 0.07 1.77311523586e+17
0.018 0.02 0.106 0.108 0.07 0.08 1.77311523586e+17
0.018 0.02 0.108 0.11 0.01 0.02 1.67385154306e+17
0.018 0.02 0.108 0.11 0.02 0.03 1.67385154306e+17
0.018 0.02 0.108 0.11 0.03 0.04 1.67385154306e+17
0.018 0.02 0.108 0.11 0.04 0.05 1.67385154306e+17
0.018 0.02 0.108 0.11 0.05 0.06 1.67385154306e+17
0.018 0.02 0.108 0.11 0.06 0.07 1.67385154306e+17
0.018 0.02 0.108 0.11 0.07 0.08 1.67385154306e+17
0.018 0.02 0.11 0.112 0.01 0.02 1.49397033472e+17
0.018 0.02 0.11 0.112 0.02 0.03 1.49397033472e+17
0.018 0.02 0.11 0.112 0.03 0.04 1.49397033472e+17
0.018 0.02 0.11 0.112 0.04 0.05 1.49397033472e+17
0.018 0.02 0.11 0.112 0.05 0.06 1.49397033472e+17
0.018 0.02 0.11 0.112 0.06 0.07 1.49397033472e+17
0.018 0.02 0.11 0.112 0.07 0.08 1.49397033472e+17
0.018 0.02 0.112 0.114 0.01 0.02 1.22400966869e+17
0.018 0.02 0.112 0.114 0.02 0.03 1.22400966869e+17
0.018 0.02 0.112 0.114 0.03 0.04 1.22400966869e+17
0.018 0.02 0.112 0.114 0.04 0.05 1.22400966869e+17
0.018 0.02 0.112 0.114 0.05 0.06 1.22400966869e+17
0.018 0.02 0.112 0.114 0.06 0.07 1.22400966869e+17
0.018 0.02 0.112 0.114 0.07 0.08 1.22400966869e+17
0.018 0.02 0.114 0.116 0.01 0.02 8.94301189708e+16
