idxcell,idycell,idzcell,Temperature
1,559,1,304.6373056994819
1,560,1,304.6545768566494
1,561,1,304.67184801381694
1,562,1,304.68911917098444
1,563,1,304.706390328152
1,564,1,304.7236614853195
1,565,1,304.74093264248705
1,566,1,304.75820379965455
1,567,1,304.7754749568221
1,568,1,304.79274611398966
1,569,1,304.81001727115716
1,570,1,304.8272884283247
1,571,1,304.8445595854922
1,572,1,304.8618307426598
1,573,1,304.8791018998273
1,574,1,304.89637305699483
1,575,1,304.91364421416233
1,576,1,304.9309153713299
1,577,1,304.9481865284974
1,578,1,304.96545768566494
1,579,1,304.98272884283244
1,580,1,305.0
