# branch	q_real(1/m)	f(THz)	vg(m/s)
37	7.8924836283e+08	13.4952060000	637.2232272282
37	9.0198932793e+08	13.5073770000	716.6470482954
37	1.0147302930e+09	13.5209240000	790.0449923505
37	1.1274712581e+09	13.5357290000	855.1111272665
37	1.2402122232e+09	13.5516110000	907.3312286937
37	1.3529531884e+09	13.5682900000	946.1201194017
37	1.4656941535e+09	13.5855640000	976.8001256297
37	1.5784351186e+09	13.6033440000	1001.3218381463
37	1.6911760837e+09	13.6214980000	1017.3166824468
37	1.8039170488e+09	13.6398520000	1023.1127235870
37	1.9166580139e+09	13.6582140000	1017.8739940949
37	2.0293989790e+09	13.6763800000	1001.0153167398
37	2.1421399441e+09	13.6941370000	971.8253161605
37	2.2549425163e+09	13.7112650000	930.5955191728
37	2.3676834814e+09	13.7275420000	877.3478620258
37	2.4804244465e+09	13.7427500000	811.8080122089
37	2.5931654116e+09	13.7566750000	734.7875424411
37	2.7059063767e+09	13.7691190000	647.2896136890
37	2.8186473418e+09	13.7799040000	550.6239083255
37	2.9313883069e+09	13.7888790000	446.5459580423
37	3.0441292720e+09	13.7959290000	504.5063694450
37	3.1568702371e+09	13.8069840000	890.0267020201
37	3.2696112022e+09	13.8278690000	1170.6888480047
37	3.3823521673e+09	13.8489960000	876.5231975828
37	3.4951547395e+09	13.8593330000	808.6890383496
37	3.6078957046e+09	13.8780250000	1106.3472182312
37	3.7206366697e+09	13.8990360000	1174.2277769701
37	3.8333776349e+09	13.9201640000	1180.0516836928
37	3.9461186000e+09	13.9413840000	1184.5101768776
37	4.0588595651e+09	13.9626720000	1187.6589876894
37	4.1716005302e+09	13.9840050000	1189.5538472930
37	4.2843414953e+09	14.0053610000	1190.2226212707
37	4.3970824604e+09	14.0267180000	1189.7210407874
37	4.5098234255e+09	14.0480560000	1188.0769714255
37	4.6225643906e+09	14.0693540000	1185.2904131849
37	4.7353053557e+09	14.0905920000	1181.4449628130
37	4.8480463208e+09	14.1117520000	1176.2749648721
37	4.9608488930e+09	14.1328160000	1170.3969330043
37	5.0735898581e+09	14.1537650000	1163.8617803154
37	5.1863308232e+09	14.1745830000	1156.0594172420
37	5.2990717883e+09	14.1952520000	1147.3653555315
37	5.4118127534e+09	14.2157580000	1137.8074607666
37	5.5245537185e+09	14.2360840000	1127.3578673647
37	5.6372946836e+09	14.2562150000	1116.1001720730
37	5.7500356487e+09	14.2761370000	1104.0343748916
37	5.8627766138e+09	14.2958350000	1091.2162069852
37	5.9755175789e+09	14.3152970000	1077.6735339363
37	6.0882585441e+09	14.3345090000	1063.4063557449
37	6.2009995092e+09	14.3534590000	1048.1561565298
37	6.3138020813e+09	14.3721340000	1032.5278348338
37	6.4265430465e+09	14.3905230000	1016.5364461394
37	6.5392840116e+09	14.4086140000	999.6499032019
37	6.6520249767e+09	14.4263970000	982.1781830339
37	6.7647659418e+09	14.4438610000	964.1212856354
37	6.8775069069e+09	14.4609960000	945.5349421712
37	6.9902478720e+09	14.4777930000	1133.5161610762
37	7.1029888371e+09	14.5016740000	1665.1078766190
37	7.2157298022e+09	14.5375480000	1641.2270724979
37	7.3284707673e+09	14.5605720000	1032.7820806817
37	7.4412117324e+09	14.5746110000	772.3224819408
37	7.5539526975e+09	14.5882880000	751.9527412026
37	7.6666936626e+09	14.6015960000	731.1928823108
37	7.7794346277e+09	14.6145280000	709.8768154336
37	7.8922371999e+09	14.6270780000	688.4540357826
37	8.0049781650e+09	14.6392410000	666.9069837022
37	8.1177191301e+09	14.6510110000	644.8653080197
37	8.2304600952e+09	14.6623830000	622.5449765132
37	8.3432010603e+09	14.6733520000	599.9459891826
37	8.4559420254e+09	14.6839130000	577.0683460280
37	8.5686829905e+09	14.6940610000	553.9677782141
37	8.6814239557e+09	14.7037930000	530.6164201587
37	8.7941649208e+09	14.7131030000	507.0700030263
37	8.9069058859e+09	14.7219900000	483.3006612347
37	9.0196468510e+09	14.7304470000	459.3083947839
37	9.1323878161e+09	14.7384730000	435.1768004211
37	9.2451287812e+09	14.7460640000	410.7100655340
37	9.3579313534e+09	14.7532160000	386.1950511089
37	9.4706723185e+09	14.7599270000	361.6395284539
37	9.5834132836e+09	14.7661940000	336.8112945309
37	9.6961542487e+09	14.7720140000	311.8437326959
37	9.8088952138e+09	14.7773850000	286.7368429489
37	9.9216361789e+09	14.7823040000	261.4906252898
37	1.0034377144e+10	14.7867690000	236.1608108836
37	1.0147118109e+10	14.7907790000	210.7195341477
37	1.0259859074e+10	14.7943310000	185.1389294997
37	1.0372600039e+10	14.7974230000	159.5025936870
37	1.0485341004e+10	14.8000550000	133.8105267095
37	1.0598081970e+10	14.8022250000	108.0348629847
37	1.0710822935e+10	14.8039320000	82.2645881789
37	1.0823625507e+10	14.8051780000	56.6631128872
37	1.0936366472e+10	14.8059660000	31.7388983595
37	1.1049107437e+10	14.8063170000	10.8954427204
37	1.1161848402e+10	14.8063570000	2.2292465924
38	0.0000000000e+00	13.4552290000	49.7121990108
38	1.1274096511e+08	13.4561210000	98.9228175383
38	2.2548193021e+08	13.4587790000	196.2851624618
38	3.3822289532e+08	13.4631650000	291.1117393865
38	4.5096386042e+08	13.4692260000	382.8452366642
38	5.6370482553e+08	13.4769040000	471.0676705588
38	6.7644579063e+08	13.4861310000	555.0700709331
38	7.8924836283e+08	13.4968290000	634.5767199892
38	9.0198932793e+08	13.5089100000	709.1512066284
38	1.0147302930e+09	13.5222780000	778.2578509931
38	1.1274712581e+09	13.5368390000	843.0731956675
38	1.2402122232e+09	13.5525330000	906.7739170456
38	1.3529531884e+09	13.5693800000	968.6633755674
38	1.4656941535e+09	13.5872950000	1021.9423691260
38	1.5784351186e+09	13.6060540000	1063.3506245801
38	1.6911760837e+09	13.6254550000	1093.8634373137
38	1.8039170488e+09	13.6453090000	1113.8709254806
38	1.9166580139e+09	13.6654280000	1123.0387020919
38	2.0293989790e+09	13.6856110000	1120.8373210819
38	2.1421399441e+09	13.7056510000	1106.4628897023
38	2.2549425163e+09	13.7253290000	1080.1092491953
38	2.3676834814e+09	13.7444230000	1041.5318735568
38	2.4804244465e+09	13.7627060000	990.0084116898
38	2.5931654116e+09	13.7799510000	926.0569000700
38	2.7059063767e+09	13.7959390000	850.2625159280
38	2.8186473418e+09	13.8104640000	763.6284202304
38	2.9313883069e+09	13.8233430000	667.6036232623
38	3.0441292720e+09	13.8344220000	564.1944469569
38	3.1568702371e+09	13.8435900000	456.0202560601
38	3.2696112022e+09	13.8507870000	346.1462646366
38	3.3823521673e+09	13.8560120000	544.6511898024
38	3.4951547395e+09	13.8703380000	998.8475479701
38	3.6078957046e+09	13.8918670000	1204.3504715501
38	3.7206366697e+09	13.9135580000	1212.5986839420
38	3.8333776349e+09	13.9353830000	1219.4536172136
38	3.9461186000e+09	13.9573200000	1224.9988681123
38	4.0588595651e+09	13.9793440000	1229.1508398906
38	4.1716005302e+09	14.0014300000	1232.0488604608
38	4.2843414953e+09	14.0235580000	1233.7207954051
38	4.3970824604e+09	14.0457040000	1234.1666447236
38	4.5098234255e+09	14.0678480000	1233.4421395810
38	4.6225643906e+09	14.0899680000	1231.5472799775
38	4.7353053557e+09	14.1120440000	1228.5656626601
38	4.8480463208e+09	14.1340570000	1224.1628169140
38	4.9608488930e+09	14.1559870000	1219.0369502614
38	5.0735898581e+09	14.1778160000	1213.2674579197
38	5.1863308232e+09	14.1995270000	1206.1617344064
38	5.2990717883e+09	14.2211010000	1198.0528499265
38	5.4118127534e+09	14.2425210000	1189.0244012272
38	5.5245537185e+09	14.2637710000	1179.1321194734
38	5.6372946836e+09	14.2848360000	1168.3202735002
38	5.7500356487e+09	14.3056980000	1156.6167288901
38	5.8627766138e+09	14.3263430000	1144.1329479726
38	5.9755175789e+09	14.3467570000	1130.8410651653
38	6.0882585441e+09	14.3669250000	1116.7410804683
38	6.2009995092e+09	14.3868330000	1101.5877447883
38	6.3138020813e+09	14.4064680000	1085.9872810632
38	6.4265430465e+09	14.4258160000	1069.9547676101
38	6.5392840116e+09	14.4448650000	1052.9567623430
38	6.6520249767e+09	14.4636030000	1035.1506551861
38	6.7647659418e+09	14.4820130000	1015.8398065793
38	6.8775069069e+09	14.5000580000	956.1795946499
38	6.9902478720e+09	14.5163270000	874.1711856316
38	7.1029888371e+09	14.5314290000	831.7319036285
38	7.2157298022e+09	14.5461750000	1043.9561792261
38	7.3284707673e+09	14.5688930000	1085.9496119106
38	7.4412117324e+09	14.5851460000	894.8474477762
38	7.5539526975e+09	14.6010060000	872.6385785993
38	7.6666936626e+09	14.6164620000	849.9281289391
38	7.7794346277e+09	14.6315070000	826.5181397497
38	7.8922371999e+09	14.6461310000	802.8945803945
38	8.0049781650e+09	14.6603280000	779.0938184652
38	8.1177191301e+09	14.6740900000	754.6557026960
38	8.2304600952e+09	14.6874100000	729.7996031906
38	8.3432010603e+09	14.7002800000	704.5812511139
38	8.4559420254e+09	14.7126950000	679.0285120484
38	8.5686829905e+09	14.7246480000	653.1135204116
38	8.6814239557e+09	14.7361330000	626.8920073684
38	8.7941649208e+09	14.7471450000	600.3918385011
38	8.9069058859e+09	14.7576790000	573.5851482273
38	9.0196468510e+09	14.7677290000	546.4998021296
38	9.1323878161e+09	14.7772910000	519.1915313725
38	9.2451287812e+09	14.7863610000	491.4703232824
38	9.3579313534e+09	14.7949330000	463.6680682866
38	9.4706723185e+09	14.8030050000	435.8177088163
38	9.5834132836e+09	14.8105730000	407.6177394224
38	9.6961542487e+09	14.8176330000	379.2227109515
38	9.8088952138e+09	14.8241820000	350.6883545687
38	9.9216361789e+09	14.8302180000	322.0146702737
38	1.0034377144e+10	14.8357380000	293.1459269020
38	1.0147118109e+10	14.8407380000	264.1935867831
38	1.0259859074e+10	14.8452190000	235.1297843346
38	1.0372600039e+10	14.8491760000	205.9266539739
38	1.0485341004e+10	14.8526090000	176.6956580310
38	1.0598081970e+10	14.8555170000	147.3531997584
38	1.0710822935e+10	14.8578970000	117.9227909791
38	1.0823625507e+10	14.8597500000	88.4769156980
38	1.0936366472e+10	14.8610730000	59.0193035341
38	1.1049107437e+10	14.8618680000	29.5375173495
38	1.1161848402e+10	14.8621330000	14.7687586748
39	0.0000000000e+00	13.5648540000	27.8655824051
39	1.1274096511e+08	13.5653540000	55.6754336455
39	2.2548193021e+08	13.5668520000	111.1279426317
39	3.3822289532e+08	13.5693420000	166.1346022994
39	4.5096386042e+08	13.5728140000	220.5003535718
39	5.6370482553e+08	13.5772550000	274.0301373722
39	6.7644579063e+08	13.5826480000	326.4675614186
39	7.8924836283e+08	13.5889740000	377.7819438857
39	9.0198932793e+08	13.5962090000	427.8481522485
39	1.0147302930e+09	13.6043280000	476.3342656334
39	1.1274712581e+09	13.6133030000	523.2320408213
39	1.2402122232e+09	13.6231050000	568.4300154824
39	1.3529531884e+09	13.6337020000	611.8167272872
39	1.4656941535e+09	13.6450610000	653.3643106533
39	1.5784351186e+09	13.6571490000	693.0170344158
39	1.6911760837e+09	13.6699310000	730.7191674099
39	1.8039170488e+09	13.6833720000	766.4707096358
39	1.9166580139e+09	13.6974370000	800.2716610931
39	2.0293989790e+09	13.7120910000	832.1220217822
39	2.1421399441e+09	13.7272990000	861.7863309568
39	2.2549425163e+09	13.7430260000	889.7557337782
39	2.3676834814e+09	13.7592380000	916.0531559865
39	2.4804244465e+09	13.7759000000	940.2404815142
39	2.5931654116e+09	13.7929800000	962.6444097679
39	2.7059063767e+09	13.8104460000	983.2370751653
39	2.8186473418e+09	13.8282650000	1002.0463432888
39	2.9313883069e+09	13.8464060000	1019.1558108855
39	3.0441292720e+09	13.8648390000	1034.6490747028
39	3.1568702371e+09	13.8835360000	1048.5261347405
39	3.2696112022e+09	13.9024670000	1060.8148565812
39	3.3823521673e+09	13.9216050000	1071.3061303790
39	3.4951547395e+09	13.9409230000	1080.6106926722
39	3.6078957046e+09	13.9603950000	1088.7640357336
39	3.7206366697e+09	13.9799950000	1095.2845820164
39	3.8333776349e+09	13.9997010000	1100.4397147613
39	3.9461186000e+09	14.0194860000	1104.2851651332
39	4.0588595651e+09	14.0393300000	1106.9323954617
39	4.1716005302e+09	14.0592100000	1108.3256745820
39	4.2843414953e+09	14.0791040000	1108.5764648236
39	4.3970824604e+09	14.0989930000	1107.6569006043
39	4.5098234255e+09	14.1188540000	1105.6505786711
39	4.6225643906e+09	14.1386710000	1102.6132301889
39	4.7353053557e+09	14.1584230000	1098.5448551577
39	4.8480463208e+09	14.1780940000	1093.2024955360
39	4.9608488930e+09	14.1976650000	1087.1573158425
39	5.0735898581e+09	14.2171190000	1080.5158233416
39	5.1863308232e+09	14.2364410000	1072.7134602682
39	5.2990717883e+09	14.2556150000	1064.0193985578
39	5.4118127534e+09	14.2746250000	1054.4893693752
39	5.5245537185e+09	14.2934570000	1044.2069694678
39	5.6372946836e+09	14.3120980000	1033.1443332529
39	5.7500356487e+09	14.3305330000	1021.3293263131
39	5.8627766138e+09	14.3487500000	1008.7898142308
39	5.9755175789e+09	14.3667350000	995.5815281707
39	6.0882585441e+09	14.3844780000	981.7323337154
39	6.2009995092e+09	14.4019660000	966.9501712465
39	6.3138020813e+09	14.4191880000	951.8511509983
39	6.4265430465e+09	14.4361340000	936.4228967247
39	6.5392840116e+09	14.4527930000	920.2051277649
39	6.6520249767e+09	14.4691570000	903.5415094866
39	6.7647659418e+09	14.4852180000	887.2122781972
39	6.8775069069e+09	14.5009960000	910.1177869342
39	6.9902478720e+09	14.5178790000	954.3126006287
39	7.1029888371e+09	14.5352430000	957.9072607590
39	7.2157298022e+09	14.5522550000	1046.4640816426
39	7.3284707673e+09	14.5727970000	1535.3099937759
39	7.4412117324e+09	14.6073520000	1904.7240197208
39	7.5539526975e+09	14.6411510000	1860.9750553448
39	7.6666936626e+09	14.6741360000	1814.2166080689
39	7.7794346277e+09	14.7062570000	1764.2731574534
39	7.8922371999e+09	14.7374670000	1712.4016155675
39	8.0049781650e+09	14.7677260000	1658.8938517427
39	8.1177191301e+09	14.7969990000	1603.0512246028
39	8.2304600952e+09	14.8252540000	1545.5366625186
39	8.3432010603e+09	14.8524630000	1486.6566868966
39	8.4559420254e+09	14.8786050000	1426.6063568134
39	8.5686829905e+09	14.9036590000	1365.5528657638
39	8.6814239557e+09	14.9276100000	1303.7748695716
39	8.7941649208e+09	14.9504470000	1241.4395617313
39	8.9069058859e+09	14.9721610000	1178.6584045725
39	9.0196468510e+09	14.9927450000	1115.6264571721
39	9.1323878161e+09	15.0121970000	1052.5387786069
39	9.2451287812e+09	15.0305170000	989.2365479966
39	9.3579313534e+09	15.0477070000	926.3889655612
39	9.4706723185e+09	15.0637710000	864.1117103833
39	9.5834132836e+09	15.0787170000	801.9993272023
39	9.6961542487e+09	15.0925520000	740.3606589221
39	9.8088952138e+09	15.1052860000	679.3628990373
39	9.9216361789e+09	15.1169320000	619.0060475477
39	1.0034377144e+10	15.1275000000	559.3458356183
39	1.0147118109e+10	15.1370050000	500.4658599963
39	1.0259859074e+10	15.1454600000	442.3382550992
39	1.0372600039e+10	15.1528790000	384.9908865094
39	1.0485341004e+10	15.1592760000	328.3680230621
39	1.0598081970e+10	15.1646630000	272.4417991750
39	1.0710822935e+10	15.1690530000	217.0693095463
39	1.0823625507e+10	15.1724550000	162.3005386829
39	1.0936366472e+10	15.1748790000	108.0069974023
39	1.1049107437e+10	15.1763310000	53.9199019539
39	1.1161848402e+10	15.1768140000	26.9181526034
40	0.0000000000e+00	13.5648540000	103.6042353823
40	1.1274096511e+08	13.5667130000	206.1495786332
40	2.2548193021e+08	13.5722520000	408.0914543232
40	3.3822289532e+08	13.5813580000	602.1473701926
40	4.5096386042e+08	13.5938610000	785.6979614953
40	5.6370482553e+08	13.6095540000	957.2384867813
40	6.7644579063e+08	13.6282130000	1115.9903157630
40	7.8924836283e+08	13.6496140000	1262.7739646336
40	9.0198932793e+08	13.6735420000	1398.4621185843
40	1.0147302930e+09	13.6998000000	1523.3835245065
40	1.1274712581e+09	13.7282110000	1638.9420947407
40	1.2402122232e+09	13.7586160000	1746.1409902532
40	1.3529531884e+09	13.7908740000	1845.9276408460
40	1.4656941535e+09	13.8248600000	1939.0822828264
40	1.5784351186e+09	13.8604610000	2026.2458245896
40	1.6911760837e+09	13.8975750000	2107.9477122015
40	1.8039170488e+09	13.9361080000	2184.5780638156
40	1.9166580139e+09	13.9759720000	2256.4991320033
40	2.0293989790e+09	14.0170860000	2323.9059758413
40	2.1421399441e+09	14.0593690000	2386.3416484916
40	2.2549425163e+09	14.1027470000	2445.2891149957
40	2.3676834814e+09	14.1471460000	2500.8524241139
40	2.4804244465e+09	14.1924940000	2551.7907087505
40	2.5931654116e+09	14.2387210000	2598.8278118504
40	2.7059063767e+09	14.2857570000	2641.9637334136
40	2.8186473418e+09	14.3335320000	2681.2820701872
40	2.9313883069e+09	14.3819790000	2716.7828221713
40	3.0441292720e+09	14.4310280000	2748.5217205308
40	3.1568702371e+09	14.4806140000	2776.4987652656
40	3.2696112022e+09	14.5306670000	2800.7139563757
40	3.3823521673e+09	14.5811220000	2820.4524096134
40	3.4951547395e+09	14.6319110000	2837.2229081179
40	3.6078957046e+09	14.6829680000	2851.0949293641
40	3.7206366697e+09	14.7342270000	2860.5413617994
40	3.8333776349e+09	14.7856230000	2866.2816717749
40	3.9461186000e+09	14.8370880000	2868.3994560377
40	4.0588595651e+09	14.8885600000	2866.8947145878
40	4.1716005302e+09	14.9399710000	2861.7674474253
40	4.2843414953e+09	14.9912590000	2853.0455201325
40	4.3970824604e+09	15.0423570000	2840.7289327094
40	4.5098234255e+09	15.0932030000	2824.8455507385
40	4.6225643906e+09	15.1437310000	2805.3396430549
40	4.7353053557e+09	15.1938770000	2782.2948064058
40	4.8480463208e+09	15.2435780000	2754.9583199388
40	4.9608488930e+09	15.2927700000	2724.7881374133
40	5.0735898581e+09	15.3413880000	2691.7316635891
40	5.1863308232e+09	15.3893670000	2654.3639175838
40	5.2990717883e+09	15.4366440000	2613.4293770307
40	5.4118127534e+09	15.4831540000	2568.8165796001
40	5.5245537185e+09	15.5288300000	2520.5812564567
40	5.6372946836e+09	15.5736090000	2468.6955420184
40	5.7500356487e+09	15.6174230000	2413.1037051202
40	5.8627766138e+09	15.6602070000	2353.8057457620
40	5.9755175789e+09	15.7018930000	2290.8295295264
40	6.0882585441e+09	15.7424170000	2224.2029219957
40	6.2009995092e+09	15.7817120000	2153.2818636272
40	6.3138020813e+09	15.8197120000	2079.4025247005
40	6.4265430465e+09	15.8563550000	2002.6436762924
40	6.5392840116e+09	15.8915800000	1922.0006808120
40	6.6520249767e+09	15.9253290000	1838.2646056846
40	6.7647659418e+09	15.9575490000	1751.7977034814
40	6.8775069069e+09	15.9881950000	1663.0179579387
40	6.9902478720e+09	16.0172290000	1572.3990839572
40	7.1029888371e+09	16.0446230000	1480.6377210970
40	7.2157298022e+09	16.0703640000	1388.4305089184
40	7.3284707673e+09	16.0944490000	1296.6412804759
40	7.4412117324e+09	16.1168960000	1206.1617344063
40	7.5539526975e+09	16.1377340000	1117.9114349293
40	7.6666936626e+09	16.1570140000	1032.8656774289
40	7.7794346277e+09	16.1748000000	951.6282872307
40	7.8922371999e+09	16.1911740000	875.5481685999
40	8.0049781650e+09	16.2062290000	805.0924068492
40	8.1177191301e+09	16.2200660000	740.2491965924
40	8.2304600952e+09	16.2327940000	679.7808827734
40	8.3432010603e+09	16.2444610000	0.2507902417
40	8.4559420254e+09	16.2328030000	-773.5207019842
40	8.5686829905e+09	16.2167020000	-940.1847503494
40	8.6814239557e+09	16.1990630000	-1017.2888168644
40	8.7941649208e+09	16.1801950000	-1077.3948781122
40	8.9069058859e+09	16.1603990000	-1121.1438424884
40	9.0196468510e+09	16.1399610000	-1149.4274086296
40	9.1323878161e+09	16.1191500000	-1163.1651407553
40	9.2451287812e+09	16.0982190000	-1163.1538605605
40	9.3579313534e+09	16.0773970000	-1151.1749330574
40	9.4706723185e+09	16.0568960000	-1128.2495660017
40	9.5834132836e+09	16.0369080000	-1094.8108671154
40	9.6961542487e+09	16.0176070000	-1052.1207948708
40	9.8088952138e+09	15.9991510000	-1001.0710479047
40	9.9216361789e+09	15.9816820000	-942.4975936890
40	1.0034377144e+10	15.9653280000	-877.1806685313
40	1.0147118109e+10	15.9502030000	-805.9005087390
40	1.0259859074e+10	15.9364070000	-729.2701571249
40	1.0372600039e+10	15.9240320000	-647.9862532491
40	1.0485341004e+10	15.9131530000	-562.7454366718
40	1.0598081970e+10	15.9038370000	-474.0492878762
40	1.0710822935e+10	15.8961410000	-382.4342250323
40	1.0823625507e+10	15.8901090000	-288.7757267398
40	1.0936366472e+10	15.8857750000	-193.4986042213
40	1.1049107437e+10	15.8831650000	-97.0000923523
40	1.1161848402e+10	15.8822940000	-48.5418445497
41	0.0000000000e+00	15.6926510000	-81.8690811063
41	1.1274096511e+08	15.6911820000	-162.3448830923
41	2.2548193021e+08	15.6868250000	-319.5903646045
41	3.3822289532e+08	15.6797130000	-467.3336825166
41	4.5096386042e+08	15.6700540000	-602.1473701926
41	5.6370482553e+08	15.6581040000	-721.8579122051
41	6.7644579063e+08	15.6441490000	-825.2645310575
41	7.8924836283e+08	15.6284800000	-912.9614235693
41	9.0198932793e+08	15.6113770000	-985.6056496697
41	1.0147302930e+09	15.5931100000	-1043.6496578196
41	1.1274712581e+09	15.5739240000	-1088.4575143271
41	1.2402122232e+09	15.5540490000	-1120.7537243347
41	1.3529531884e+09	15.5337040000	-1141.1234650728
41	1.4656941535e+09	15.5130980000	-1149.9847202776
41	1.5784351186e+09	15.4924350000	-1147.4768178612
41	1.6911760837e+09	15.4719190000	-1133.7112201530
41	1.8039170488e+09	15.4517500000	-1108.8272550653
41	1.9166580139e+09	15.4321270000	-1072.7413258506
41	2.0293989790e+09	15.4132530000	-1025.3419701794
41	2.1421399441e+09	15.3953310000	-966.2258640020
41	2.2549425163e+09	15.3785690000	-895.6894815879
41	2.3676834814e+09	15.3631790000	-813.5635439004
41	2.4804244465e+09	15.3493730000	-719.2942786239
41	2.5931654116e+09	15.3373660000	-613.1264096603
41	2.7059063767e+09	15.3273700000	-495.4779207457
41	2.8186473418e+09	15.3195850000	-366.9061235285
41	2.9313883069e+09	15.3142030000	-228.3584478101
41	3.0441292720e+09	15.3113900000	-81.2281727110
41	3.1568702371e+09	15.3112880000	72.8127668246
41	3.2696112022e+09	15.3140030000	231.6744521163
41	3.3823521673e+09	15.3196020000	392.9923960177
41	3.4951547395e+09	15.3281100000	554.4571955725
41	3.6078957046e+09	15.3395050000	713.7768933076
41	3.7206366697e+09	15.3537250000	868.3751444913
41	3.8333776349e+09	15.3706680000	1016.2856558978
41	3.9461186000e+09	15.3901960000	1155.7250302531
41	4.0588595651e+09	15.4121430000	1285.4114507666
41	4.1716005302e+09	15.4363250000	1404.3138908893
41	4.2843414953e+09	15.4625390000	1511.7635766436
41	4.3970824604e+09	15.4905770000	1607.4818522052
41	4.5098234255e+09	15.5202260000	1691.3572552447
41	4.6225643906e+09	15.5512740000	1763.5012480916
41	4.7353053557e+09	15.5835120000	1824.2203521524
41	4.8480463208e+09	15.6167390000	1873.3371136744
41	4.9608488930e+09	15.6507580000	1912.2546990743
41	5.0735898581e+09	15.6853820000	1941.4787229132
41	5.1863308232e+09	15.7204310000	1960.3437222015
41	5.2990717883e+09	15.7557320000	1969.7344234720
41	5.4118127534e+09	15.7911180000	1970.0409448785
41	5.5245537185e+09	15.8264300000	1961.6255389921
41	5.6372946836e+09	15.8615140000	1944.6275337250
41	5.7500356487e+09	15.8962160000	1919.2977193187
41	5.8627766138e+09	15.9303910000	1885.7475581029
41	5.9755175789e+09	15.9638890000	1844.0049156600
41	6.0882585441e+09	15.9965660000	1794.1255231548
41	6.2009995092e+09	16.0282740000	1735.5237314459
41	6.3138020813e+09	16.0588650000	1668.9988968467
41	6.4265430465e+09	16.0881850000	1594.3014317275
41	6.5392840116e+09	16.1160790000	1510.3702975233
41	6.6520249767e+09	16.1423870000	1417.3271178725
41	6.7647659418e+09	16.1669420000	1314.9211025337
41	6.8775069069e+09	16.1895750000	1202.9850580122
41	6.9902478720e+09	16.2101130000	1081.3517908137
41	7.1029888371e+09	16.2283810000	950.0491665208
41	7.2157298022e+09	16.2442070000	809.4394377044
41	7.3284707673e+09	16.2574290000	660.2192439250
41	7.4412117324e+09	16.2679000000	503.4474773137
41	7.5539526975e+09	16.2754960000	340.7682072324
41	7.6666936626e+09	16.2801290000	174.3828146913
41	7.7794346277e+09	16.2817540000	6.9923507054
41	7.8922371999e+09	16.2803800000	-158.2332749259
41	8.0049781650e+09	16.2760740000	-318.1970854843
41	8.1177191301e+09	16.2689610000	-469.5350635266
41	8.2304600952e+09	16.2592240000	-607.6368899265
41	8.3432010603e+09	16.2471550000	-106.7530461940
41	8.4559420254e+09	16.2553930000	509.8844268493
41	8.5686829905e+09	16.2654530000	541.6511907910
41	8.6814239557e+09	16.2748310000	505.9832453125
41	8.7941649208e+09	16.2836110000	474.7459274364
41	8.9069058859e+09	16.2918680000	447.3819255144
41	9.0196468510e+09	16.2996660000	423.3060623164
41	9.1323878161e+09	16.3070590000	401.8495638646
41	9.2451287812e+09	16.3140870000	382.3227931486
41	9.3579313534e+09	16.3207830000	364.4658337775
41	9.4706723185e+09	16.3271700000	347.7903339986
41	9.5834132836e+09	16.3332640000	331.7954896980
41	9.6961542487e+09	16.3390770000	316.3300914631
41	9.8088952138e+09	16.3446160000	301.1712146348
41	9.9216361789e+09	16.3498850000	286.1795313008
41	1.0034377144e+10	16.3548860000	271.3829070436
41	1.0147118109e+10	16.3596240000	256.7813418634
41	1.0259859074e+10	16.3641010000	242.4305669247
41	1.0372600039e+10	16.3683240000	228.4420445573
41	1.0485341004e+10	16.3722990000	214.9272370908
41	1.0598081970e+10	16.3760370000	202.0533380196
41	1.0710822935e+10	16.3795500000	189.7684980274
41	1.0823625507e+10	16.3828490000	178.0124342918
41	1.0936366472e+10	16.3859400000	165.0199790032
41	1.1049107437e+10	16.3887710000	128.3767381405
41	1.1161848402e+10	16.3905470000	98.9785487032
42	0.0000000000e+00	15.6994860000	-82.4821239193
42	1.1274096511e+08	15.6980060000	-163.5431031358
42	2.2548193021e+08	15.6936170000	-321.8753423617
42	3.3822289532e+08	15.6864550000	-470.4824933283
42	4.5096386042e+08	15.6767330000	-605.6862991581
42	5.6370482553e+08	15.6647190000	-725.0903197641
42	6.7644579063e+08	15.6507120000	-827.2145890231
42	7.8924836283e+08	15.6350250000	-912.0421105284
42	9.0198932793e+08	15.6179730000	-979.8932052767
42	1.0147302930e+09	15.5998600000	-1030.8593554957
42	1.1274712581e+09	15.5809790000	-1066.0814516558
42	1.2402122232e+09	15.5616020000	-1086.5626547235
42	1.3529531884e+09	15.5419860000	-1093.4175879952
42	1.4656941535e+09	15.5223630000	-1087.6494124373
42	1.5784351186e+09	15.5029540000	-1069.9826331925
42	1.6911760837e+09	15.4839650000	-1040.9745619088
42	1.8039170488e+09	15.4655970000	-1000.7923920805
42	1.9166580139e+09	15.4480500000	-949.5475860375
42	2.0293989790e+09	15.4315210000	-887.2401437796
42	2.1421399441e+09	15.4162100000	-813.5920412346
42	2.2549425163e+09	15.4023160000	-729.0988153806
42	2.3676834814e+09	15.3900380000	-633.6912094752
42	2.4804244465e+09	15.3795750000	-527.2168191053
42	2.5931654116e+09	15.3711180000	-410.4042976629
42	2.7059063767e+09	15.3648470000	-283.8666879611
42	2.8186473418e+09	15.3609310000	-148.6071509666
42	2.9313883069e+09	15.3595140000	-5.9632346347
42	3.0441292720e+09	15.3607170000	142.5324540023
42	3.1568702371e+09	15.3646290000	295.0407865056
42	3.2696112022e+09	15.3713050000	449.5833065245
42	3.3823521673e+09	15.3807630000	603.8772360159
